tf,fp,tol,lb,rr,session_label,filter_mode,fft_n,delta,min_period,fft_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_pf,base_dd,base_trades,pf_gain,dd_gain,valid
M5,5,0.3,70,2.0,all,fft_cycle,128,0.05,5,58.6,3407,30.88,0.8111,99.38,-99.38,1577,1830,16423,31.5,0.8512,100.0,-100.0,7968,8455,0.0401,0.8512,100.0,79018,0.0,0.0,True
M5,5,0.3,70,3.0,asian,baseline,0,0.0,0,0.0,5573,25.59,0.882,99.87,-99.83,2597,2976,27242,24.95,0.8507,100.0,-100.0,13377,13865,-0.0313,0.8507,100.0,27242,0.0,0.0,True
M5,5,1.0,30,3.0,all,full_confl,128,0.03,5,62.6,4993,21.47,0.8992,99.53,-99.02,2397,2596,24129,20.9,0.8507,100.0,-100.0,11951,12178,-0.0485,0.86,100.0,150830,-0.0093,0.0,True
M5,5,1.0,30,2.0,all,full_confl,128,0.05,5,58.6,4764,32.89,0.898,98.79,-98.02,2287,2477,23027,31.34,0.8505,100.0,-100.0,11390,11637,-0.0475,0.8514,100.0,150830,-0.0009,0.0,True
M5,5,0.5,30,3.0,all,full_confl,128,0.05,10,58.6,876,20.09,0.8826,63.2,-59.61,425,451,4337,20.84,0.8504,99.78,-99.67,2189,2148,-0.0322,0.8591,100.0,74625,-0.0087,0.22,True
M5,5,0.3,30,3.0,all,fft_cycle,128,0.03,10,62.6,693,20.63,0.9062,50.51,-44.5,329,364,3796,20.6,0.8503,99.53,-99.33,1879,1917,-0.0559,0.8684,100.0,44934,-0.0181,0.47,True
M5,5,0.3,30,3.0,all,fft_cycle,128,0.05,10,58.6,693,20.63,0.9062,50.51,-44.5,329,364,3796,20.6,0.8503,99.53,-99.33,1879,1917,-0.0559,0.8684,100.0,44934,-0.0181,0.47,True
M5,5,0.3,30,2.0,all,fft_cycle,128,0.03,10,62.6,693,33.77,0.9489,42.66,-26.82,329,364,3796,31.48,0.8501,99.18,-98.85,1879,1917,-0.0988,0.8465,100.0,44934,0.0036,0.82,True
M5,5,0.3,30,2.0,all,fft_cycle,128,0.05,10,58.6,693,33.77,0.9489,42.66,-26.82,329,364,3796,31.48,0.8501,99.18,-98.85,1879,1917,-0.0988,0.8465,100.0,44934,0.0036,0.82,True
M5,5,0.5,70,3.0,all,full_confl,128,0.05,10,58.6,1407,20.75,0.8814,79.35,-77.23,695,712,7111,20.6,0.8501,99.99,-99.99,3533,3578,-0.0313,0.8612,100.0,124607,-0.0111,0.01,True
M5,5,0.3,30,2.0,newyork,fft_cycle,64,0.03,5,51.6,645,31.78,0.9844,61.9,-11.98,295,350,3292,26.0,0.85,98.06,-97.21,1638,1654,-0.1344,0.8723,100.0,14339,-0.0223,1.94,True
M5,5,0.3,30,2.0,newyork,fft_cycle,64,0.05,5,48.3,645,31.78,0.9844,61.9,-11.98,295,350,3292,26.0,0.85,98.06,-97.21,1638,1654,-0.1344,0.8723,100.0,14339,-0.0223,1.94,True
M5,5,0.5,70,3.0,newyork,full_confl,128,0.03,5,62.6,1381,15.13,0.8735,81.87,-75.9,699,682,6998,14.43,0.85,99.98,-99.97,3487,3511,-0.0235,0.8781,100.0,40310,-0.0281,0.02,True
M5,5,0.5,70,2.0,all,baseline,0,0.0,0,0.0,26078,31.53,0.858,100.0,-100.0,12862,13216,124607,31.68,0.8499,100.0,-100.0,61505,63102,-0.0081,0.8499,100.0,124607,0.0,0.0,True
M5,5,0.3,30,2.0,asian,full_confl,128,0.05,5,58.6,480,34.58,0.8488,54.58,-45.01,203,277,2084,34.5,0.8498,94.97,-92.29,983,1101,0.001,0.7951,100.0,15104,0.0547,5.03,True
M5,5,0.5,30,2.0,london,full_confl,128,0.05,5,58.6,804,37.81,1.1037,31.97,59.59,377,427,4216,31.57,0.8498,99.57,-99.32,2090,2126,-0.2539,0.8699,100.0,26525,-0.0201,0.43,True
M5,5,0.3,30,2.0,london,baseline,0,0.0,0,0.0,3160,32.91,0.9018,93.23,-91.92,1632,1528,15909,31.71,0.8498,100.0,-100.0,8084,7825,-0.052,0.8498,100.0,15909,0.0,0.0,True
M5,5,1.0,30,2.0,newyork,full_confl,128,0.05,5,58.6,1622,30.15,0.9266,81.69,-61.38,815,807,7911,26.82,0.8497,99.99,-99.98,3956,3955,-0.0769,0.8815,100.0,48754,-0.0318,0.01,True
M5,5,0.5,30,3.0,all,full_confl,128,0.05,5,58.6,2359,21.49,0.8855,93.66,-91.46,1097,1262,11465,20.68,0.8495,100.0,-100.0,5603,5862,-0.036,0.8591,100.0,74625,-0.0096,0.0,True
M5,5,0.5,70,3.0,all,fft_cycle,128,0.03,10,62.6,1936,20.04,0.8448,93.03,-92.66,965,971,10160,20.68,0.8495,100.0,-100.0,5085,5075,0.0047,0.8612,100.0,124607,-0.0117,0.0,True
M5,5,0.5,70,3.0,all,fft_cycle,128,0.05,10,58.6,1936,20.04,0.8448,93.03,-92.66,965,971,10160,20.68,0.8495,100.0,-100.0,5085,5075,0.0047,0.8612,100.0,124607,-0.0117,0.0,True
M5,5,0.3,70,2.0,all,full_confl,128,0.05,5,58.6,2511,32.42,0.8741,92.64,-91.97,1164,1347,12181,31.36,0.8492,100.0,-100.0,5871,6310,-0.0249,0.8512,100.0,79018,-0.002,0.0,True
M5,5,0.5,70,2.0,all,full_confl,128,0.05,5,58.6,3992,31.76,0.854,99.05,-99.0,1882,2110,19124,31.24,0.8492,100.0,-100.0,9361,9763,-0.0048,0.8499,100.0,124607,-0.0007,0.0,True
M5,5,1.0,70,3.0,all,full_confl,128,0.03,5,62.6,7499,21.14,0.8751,99.99,-99.98,3619,3880,36360,20.86,0.8492,100.0,-100.0,18016,18344,-0.0259,0.8591,100.0,227006,-0.0099,0.0,True
M5,5,1.0,70,3.0,asian,fft_cycle,128,0.03,5,62.6,3219,25.1,0.8691,98.75,-98.21,1499,1720,14583,24.89,0.8492,100.0,-100.0,7195,7388,-0.0199,0.8343,100.0,75907,0.0149,0.0,True
M5,5,1.0,70,3.0,asian,fft_cycle,128,0.05,5,58.6,3219,25.1,0.8691,98.75,-98.21,1499,1720,14583,24.89,0.8492,100.0,-100.0,7195,7388,-0.0199,0.8343,100.0,75907,0.0149,0.0,True
M5,5,1.0,70,2.0,all,baseline,0,0.0,0,0.0,47898,31.44,0.8591,100.0,-100.0,23744,24154,227006,31.6,0.8491,100.0,-100.0,112518,114488,-0.01,0.8491,100.0,227006,0.0,0.0,True
M5,5,0.5,70,3.0,newyork,full_confl,128,0.03,10,62.6,601,15.31,0.8958,59.38,-40.09,314,287,2724,14.46,0.849,97.64,-95.98,1426,1298,-0.0468,0.8781,100.0,40310,-0.0291,2.36,True
M5,5,1.0,70,2.0,newyork,full_confl,64,0.05,10,48.3,829,26.78,0.8394,70.74,-62.53,397,432,4646,26.9,0.849,99.67,-99.44,2305,2341,0.0096,0.8799,100.0,73639,-0.0309,0.33,True
M5,5,1.0,30,2.0,all,full_confl,128,0.03,5,62.6,4993,32.87,0.8995,98.83,-98.26,2397,2596,24129,31.31,0.848,100.0,-100.0,11951,12178,-0.0515,0.8514,100.0,150830,-0.0034,0.0,True
M5,5,1.0,30,3.0,asian,full_confl,128,0.03,10,62.6,466,24.25,0.7982,66.09,-58.56,219,247,2538,25.02,0.8478,97.62,-97.47,1235,1303,0.0496,0.8266,100.0,48995,0.0212,2.38,True
M5,5,0.3,30,3.0,all,full_confl,128,0.05,5,58.6,1405,21.92,0.89,81.53,-75.82,652,753,6912,20.69,0.8476,99.99,-99.99,3316,3596,-0.0424,0.8684,100.0,44934,-0.0208,0.01,True
M5,5,0.5,70,3.0,asian,full_confl,128,0.05,5,58.6,1284,25.86,0.8932,81.5,-73.97,555,729,5767,24.93,0.8473,99.98,-99.98,2793,2974,-0.0459,0.837,100.0,42310,0.0103,0.02,True
M5,5,1.0,30,2.0,all,fft_cycle,64,0.03,10,51.6,2542,29.54,0.8054,98.39,-97.86,1178,1364,14104,31.07,0.8471,100.0,-100.0,7155,6949,0.0417,0.8514,100.0,150830,-0.0043,0.0,True
M5,5,1.0,30,2.0,all,fft_cycle,64,0.05,10,48.3,2542,29.54,0.8054,98.39,-97.86,1178,1364,14104,31.07,0.8471,100.0,-100.0,7155,6949,0.0417,0.8514,100.0,150830,-0.0043,0.0,True
M5,5,1.0,70,2.0,all,full_confl,128,0.05,10,58.6,2552,30.68,0.8278,97.09,-96.76,1304,1248,12931,31.2,0.8471,100.0,-100.0,6493,6438,0.0193,0.8491,100.0,227006,-0.002,0.0,True
M5,5,1.0,70,2.0,all,full_confl,128,0.03,10,62.6,2671,30.48,0.8284,97.45,-97.19,1365,1306,13648,31.25,0.847,100.0,-100.0,6890,6758,0.0186,0.8491,100.0,227006,-0.0021,0.0,True
M5,5,0.5,30,2.0,asian,full_confl,64,0.03,10,51.6,219,34.25,0.8567,29.54,-22.57,72,147,1269,34.36,0.8469,80.53,-79.71,646,623,-0.0098,0.7957,100.0,24676,0.0512,19.47,True
M5,5,0.3,70,3.0,newyork,fft_cycle,128,0.03,10,62.6,464,14.66,0.7982,62.51,-52.28,241,223,2280,14.43,0.8469,96.03,-93.42,1144,1136,0.0487,0.8814,100.0,25352,-0.0345,3.97,True
M5,5,0.3,70,3.0,newyork,fft_cycle,128,0.05,10,58.6,464,14.66,0.7982,62.51,-52.28,241,223,2280,14.43,0.8469,96.03,-93.42,1144,1136,0.0487,0.8814,100.0,25352,-0.0345,3.97,True
M5,5,0.5,30,2.0,all,baseline,0,0.0,0,0.0,15369,31.3,0.8507,100.0,-100.0,7455,7914,74625,31.56,0.8468,100.0,-100.0,36519,38106,-0.0039,0.8468,100.0,74625,0.0,0.0,True
M5,5,0.5,70,2.0,newyork,fft_cycle,128,0.03,10,62.6,788,27.92,0.8373,62.51,-61.69,409,379,3582,26.83,0.8466,99.01,-98.19,1846,1736,0.0093,0.882,100.0,40310,-0.0354,0.99,True
M5,5,0.5,70,2.0,newyork,fft_cycle,128,0.05,10,58.6,788,27.92,0.8373,62.51,-61.69,409,379,3582,26.83,0.8466,99.01,-98.19,1846,1736,0.0093,0.882,100.0,40310,-0.0354,0.99,True
M5,5,0.3,30,2.0,all,baseline,0,0.0,0,0.0,9228,31.46,0.8471,100.0,-100.0,4433,4795,44934,31.52,0.8465,100.0,-100.0,21990,22944,-0.0006,0.8465,100.0,44934,0.0,0.0,True
M5,5,0.3,70,3.0,newyork,full_confl,64,0.05,5,48.3,739,19.62,1.1171,39.84,63.38,344,395,3811,14.43,0.8464,99.52,-98.95,1891,1920,-0.2707,0.8814,100.0,25352,-0.035,0.48,True
M5,5,0.3,70,2.0,all,full_confl,128,0.03,5,62.6,2619,32.15,0.8597,94.99,-94.6,1214,1405,12747,31.29,0.8464,100.0,-100.0,6142,6605,-0.0133,0.8512,100.0,79018,-0.0048,0.0,True
M5,5,0.5,70,2.0,all,full_confl,128,0.03,5,62.6,4162,31.62,0.8464,99.38,-99.36,1959,2203,20039,31.2,0.8464,100.0,-100.0,9830,10209,0.0,0.8499,100.0,124607,-0.0035,0.0,True
M5,5,0.5,30,2.0,all,full_confl,128,0.05,10,58.6,876,33.45,0.9528,45.5,-30.95,425,451,4337,31.29,0.8463,99.65,-99.46,2189,2148,-0.1065,0.8468,100.0,74625,-0.0005,0.35,True
M5,5,0.3,70,2.0,newyork,full_confl,128,0.05,5,58.6,780,28.59,0.8649,64.45,-54.83,401,379,4257,26.85,0.8458,99.49,-99.2,2087,2170,-0.0191,0.8814,100.0,25352,-0.0356,0.51,True
M5,5,0.3,70,3.0,asian,full_confl,128,0.05,5,58.6,835,27.07,0.9458,56.82,-39.68,341,494,3764,24.89,0.8457,99.65,-99.59,1787,1977,-0.1001,0.8507,100.0,27242,-0.005,0.35,True
M5,5,0.3,30,2.0,all,fft_cycle,128,0.03,5,62.6,1918,32.33,0.86,89.92,-88.18,875,1043,9351,31.27,0.8455,100.0,-100.0,4503,4848,-0.0145,0.8465,100.0,44934,-0.001,0.0,True
M5,5,0.3,30,2.0,all,fft_cycle,128,0.05,5,58.6,1918,32.33,0.86,89.92,-88.18,875,1043,9351,31.27,0.8455,100.0,-100.0,4503,4848,-0.0145,0.8465,100.0,44934,-0.001,0.0,True
M5,5,1.0,30,2.0,all,fft_cycle,64,0.03,5,51.6,6528,30.9,0.836,99.98,-99.98,3106,3422,32388,31.16,0.8454,100.0,-100.0,16098,16290,0.0094,0.8514,100.0,150830,-0.006,0.0,True
M5,5,1.0,30,2.0,all,fft_cycle,64,0.05,5,48.3,6528,30.9,0.836,99.98,-99.98,3106,3422,32388,31.16,0.8454,100.0,-100.0,16098,16290,0.0094,0.8514,100.0,150830,-0.006,0.0,True
M5,5,1.0,70,2.0,all,full_confl,128,0.05,5,58.6,7155,31.74,0.8551,99.98,-99.97,3462,3693,34657,31.17,0.8454,100.0,-100.0,17135,17522,-0.0097,0.8491,100.0,227006,-0.0037,0.0,True
M5,5,0.5,30,2.0,all,fft_cycle,128,0.03,10,62.6,1190,31.85,0.8902,66.24,-64.45,576,614,6240,31.28,0.8451,99.96,-99.95,3157,3083,-0.0451,0.8468,100.0,74625,-0.0017,0.04,True
M5,5,0.5,30,2.0,all,fft_cycle,128,0.05,10,58.6,1190,31.85,0.8902,66.24,-64.45,576,614,6240,31.28,0.8451,99.96,-99.95,3157,3083,-0.0451,0.8468,100.0,74625,-0.0017,0.04,True
M5,5,0.5,70,3.0,asian,full_confl,128,0.03,5,62.6,1351,25.76,0.8864,83.9,-77.62,585,766,6074,24.88,0.8449,99.99,-99.99,2945,3129,-0.0415,0.837,100.0,42310,0.0079,0.01,True
M5,5,0.5,70,3.0,all,full_confl,128,0.03,10,62.6,1465,20.61,0.878,80.74,-79.43,726,739,7490,20.52,0.8449,100.0,-100.0,3747,3743,-0.0331,0.8612,100.0,124607,-0.0163,0.0,True
M5,5,1.0,30,2.0,asian,fft_cycle,128,0.03,10,62.6,631,34.07,0.8334,63.02,-57.56,305,326,3597,34.42,0.8448,99.11,-98.97,1760,1837,0.0114,0.8069,100.0,48995,0.0379,0.89,True
M5,5,1.0,30,2.0,asian,fft_cycle,128,0.05,10,58.6,631,34.07,0.8334,63.02,-57.56,305,326,3597,34.42,0.8448,99.11,-98.97,1760,1837,0.0114,0.8069,100.0,48995,0.0379,0.89,True
M5,5,0.3,70,3.0,asian,full_confl,128,0.03,5,62.6,883,26.61,0.9217,64.54,-51.07,364,519,3951,24.85,0.8448,99.74,-99.7,1871,2080,-0.0769,0.8507,100.0,27242,-0.0059,0.26,True
M5,5,0.3,30,3.0,newyork,fft_cycle,64,0.03,5,51.6,645,17.83,1.0492,54.54,14.64,295,350,3292,13.76,0.8447,98.73,-98.03,1638,1654,-0.2045,0.8787,100.0,14339,-0.034,1.27,True
M5,5,0.3,30,3.0,newyork,fft_cycle,64,0.05,5,48.3,645,17.83,1.0492,54.54,14.64,295,350,3292,13.76,0.8447,98.73,-98.03,1638,1654,-0.2045,0.8787,100.0,14339,-0.034,1.27,True
M5,5,1.0,30,2.0,newyork,full_confl,128,0.03,5,62.6,1706,29.54,0.9085,83.42,-70.22,857,849,8250,26.73,0.8446,99.99,-99.99,4129,4121,-0.0639,0.8815,100.0,48754,-0.0369,0.01,True
M5,5,1.0,30,3.0,all,fft_cycle,64,0.03,5,51.6,6528,20.39,0.8379,99.99,-99.99,3106,3422,32388,20.69,0.8446,100.0,-100.0,16098,16290,0.0067,0.86,100.0,150830,-0.0154,0.0,True
M5,5,1.0,30,3.0,all,fft_cycle,64,0.05,5,48.3,6528,20.39,0.8379,99.99,-99.99,3106,3422,32388,20.69,0.8446,100.0,-100.0,16098,16290,0.0067,0.86,100.0,150830,-0.0154,0.0,True
M5,5,0.3,70,2.0,all,fft_cycle,128,0.03,10,62.6,1195,31.63,0.8483,76.97,-75.86,589,606,6498,31.29,0.8445,99.97,-99.96,3192,3306,-0.0038,0.8512,100.0,79018,-0.0067,0.03,True
M5,5,0.3,70,2.0,all,fft_cycle,128,0.05,10,58.6,1195,31.63,0.8483,76.97,-75.86,589,606,6498,31.29,0.8445,99.97,-99.96,3192,3306,-0.0038,0.8512,100.0,79018,-0.0067,0.03,True
M5,5,0.5,30,2.0,all,full_confl,128,0.05,5,58.6,2359,32.68,0.8811,90.87,-89.45,1097,1262,11465,31.09,0.8445,100.0,-100.0,5603,5862,-0.0366,0.8468,100.0,74625,-0.0023,0.0,True
M5,5,0.3,30,3.0,all,full_confl,128,0.03,10,62.6,535,21.12,0.9158,45.49,-34.03,259,276,2804,20.61,0.8443,98.77,-97.83,1396,1408,-0.0715,0.8684,100.0,44934,-0.0241,1.23,True
M5,5,0.3,70,3.0,newyork,full_confl,64,0.03,5,51.6,771,19.71,1.1139,39.58,64.15,367,404,3979,14.45,0.8443,99.6,-99.2,1964,2015,-0.2696,0.8814,100.0,25352,-0.0371,0.4,True
M5,5,1.0,30,2.0,asian,full_confl,128,0.05,5,58.6,1465,34.47,0.8462,87.59,-84.23,659,806,6670,34.3,0.8439,99.98,-99.98,3238,3432,-0.0023,0.8069,100.0,48995,0.037,0.02,True
M5,5,1.0,70,2.0,all,fft_cycle,64,0.03,10,51.6,3824,30.2,0.8187,99.63,-99.55,1829,1995,20834,31.1,0.8439,100.0,-100.0,10553,10281,0.0252,0.8491,100.0,227006,-0.0052,0.0,True
M5,5,1.0,70,2.0,all,fft_cycle,64,0.05,10,48.3,3824,30.2,0.8187,99.63,-99.55,1829,1995,20834,31.1,0.8439,100.0,-100.0,10553,10281,0.0252,0.8491,100.0,227006,-0.0052,0.0,True
M5,5,0.3,30,3.0,all,full_confl,128,0.03,5,62.6,1465,21.91,0.8814,84.18,-79.54,682,783,7233,20.6,0.8438,100.0,-100.0,3476,3757,-0.0376,0.8684,100.0,44934,-0.0246,0.0,True
M5,5,0.5,70,2.0,newyork,full_confl,128,0.05,5,58.6,1329,28.59,0.8687,78.32,-73.24,673,656,6682,26.55,0.8437,99.97,-99.95,3330,3352,-0.025,0.882,100.0,40310,-0.0383,0.03,True
M5,5,0.5,30,3.0,all,full_confl,128,0.03,5,62.6,2463,21.56,0.8881,93.88,-91.94,1147,1316,12018,20.59,0.8436,100.0,-100.0,5890,6128,-0.0445,0.8591,100.0,74625,-0.0155,0.0,True
M5,5,1.0,70,2.0,all,full_confl,128,0.03,5,62.6,7499,31.64,0.8533,99.99,-99.98,3619,3880,36360,31.15,0.8433,100.0,-100.0,18016,18344,-0.01,0.8491,100.0,227006,-0.0058,0.0,True
M5,5,0.3,30,2.0,all,full_confl,128,0.05,5,58.6,1405,33.31,0.8936,75.27,-70.26,652,753,6912,31.09,0.8432,99.98,-99.98,3316,3596,-0.0504,0.8465,100.0,44934,-0.0033,0.02,True
M5,5,1.0,30,3.0,asian,full_confl,128,0.03,5,62.6,1538,25.81,0.883,87.82,-82.61,694,844,7048,24.65,0.843,100.0,-100.0,3431,3617,-0.04,0.8266,100.0,48995,0.0164,0.0,True
M5,5,0.5,30,3.0,all,fft_cycle,128,0.03,10,62.6,1190,19.33,0.8531,79.35,-77.84,576,614,6240,20.61,0.8428,99.98,-99.98,3157,3083,-0.0103,0.8591,100.0,74625,-0.0163,0.02,True
M5,5,0.5,30,3.0,all,fft_cycle,128,0.05,10,58.6,1190,19.33,0.8531,79.35,-77.84,576,614,6240,20.61,0.8428,99.98,-99.98,3157,3083,-0.0103,0.8591,100.0,74625,-0.0163,0.02,True
M5,5,0.3,70,2.0,newyork,fft_cycle,128,0.03,10,62.6,464,29.09,0.8598,45.15,-38.63,241,223,2280,26.84,0.8425,95.52,-92.75,1144,1136,-0.0173,0.8814,100.0,25352,-0.0389,4.48,True
M5,5,0.3,70,2.0,newyork,fft_cycle,128,0.05,10,58.6,464,29.09,0.8598,45.15,-38.63,241,223,2280,26.84,0.8425,95.52,-92.75,1144,1136,-0.0173,0.8814,100.0,25352,-0.0389,4.48,True
M5,5,0.5,70,3.0,asian,full_confl,128,0.03,10,62.6,368,29.62,1.0285,44.13,2.55,164,204,2151,25.06,0.8425,96.59,-96.01,1029,1122,-0.186,0.837,100.0,42310,0.0055,3.41,True
M5,5,0.5,70,2.0,all,fft_cycle,128,0.03,10,62.6,1936,30.73,0.8305,92.45,-92.28,965,971,10160,31.17,0.8425,100.0,-100.0,5085,5075,0.012,0.8499,100.0,124607,-0.0074,0.0,True
M5,5,0.5,70,2.0,all,fft_cycle,128,0.05,10,58.6,1936,30.73,0.8305,92.45,-92.28,965,971,10160,31.17,0.8425,100.0,-100.0,5085,5075,0.012,0.8499,100.0,124607,-0.0074,0.0,True
M5,5,0.5,30,2.0,london,full_confl,128,0.05,10,58.6,330,36.36,1.0462,34.79,7.1,160,170,1626,31.37,0.8424,88.28,-86.65,861,765,-0.2038,0.8699,100.0,26525,-0.0275,11.72,True
M5,5,0.3,30,2.0,all,full_confl,128,0.03,5,62.6,1465,33.11,0.8825,78.99,-75.02,682,783,7233,31.02,0.8418,99.99,-99.99,3476,3757,-0.0407,0.8465,100.0,44934,-0.0047,0.01,True
M5,5,0.5,70,2.0,all,full_confl,128,0.05,10,58.6,1407,31.84,0.875,75.5,-74.95,695,712,7111,31.06,0.8418,99.99,-99.98,3533,3578,-0.0332,0.8499,100.0,124607,-0.0081,0.01,True
M5,5,1.0,70,2.0,newyork,fft_cycle,64,0.03,10,51.6,1339,25.32,0.8052,88.96,-85.16,683,656,7397,26.88,0.8418,99.99,-99.98,3766,3631,0.0366,0.8799,100.0,73639,-0.0381,0.01,True
M5,5,1.0,70,2.0,newyork,fft_cycle,64,0.05,10,48.3,1339,25.32,0.8052,88.96,-85.16,683,656,7397,26.88,0.8418,99.99,-99.98,3766,3631,0.0366,0.8799,100.0,73639,-0.0381,0.01,True
M5,5,1.0,30,3.0,newyork,fft_cycle,64,0.03,5,51.6,2277,14.89,0.8601,96.65,-92.25,1124,1153,10997,14.33,0.8418,100.0,-100.0,5541,5456,-0.0183,0.8801,100.0,48754,-0.0383,0.0,True
M5,5,1.0,30,3.0,newyork,fft_cycle,64,0.05,5,48.3,2277,14.89,0.8601,96.65,-92.25,1124,1153,10997,14.33,0.8418,100.0,-100.0,5541,5456,-0.0183,0.8801,100.0,48754,-0.0383,0.0,True
M5,5,0.3,70,3.0,asian,full_confl,64,0.05,10,48.3,254,22.05,0.756,47.86,-43.64,93,161,1313,24.37,0.8417,88.31,-85.93,659,654,0.0857,0.8507,100.0,27242,-0.009,11.69,True
M5,5,1.0,70,3.0,all,fft_cycle,64,0.03,10,51.6,3824,20.24,0.8401,99.7,-99.53,1829,1995,20834,20.64,0.8416,100.0,-100.0,10553,10281,0.0015,0.8591,100.0,227006,-0.0175,0.0,True
M5,5,1.0,70,3.0,all,fft_cycle,64,0.05,10,48.3,3824,20.24,0.8401,99.7,-99.53,1829,1995,20834,20.64,0.8416,100.0,-100.0,10553,10281,0.0015,0.8591,100.0,227006,-0.0175,0.0,True
M5,5,1.0,30,3.0,all,fft_cycle,64,0.03,10,51.6,2542,18.96,0.8031,99.19,-98.66,1178,1364,14104,20.59,0.8412,100.0,-100.0,7155,6949,0.0381,0.86,100.0,150830,-0.0188,0.0,True
M5,5,1.0,30,3.0,all,fft_cycle,64,0.05,10,48.3,2542,18.96,0.8031,99.19,-98.66,1178,1364,14104,20.59,0.8412,100.0,-100.0,7155,6949,0.0381,0.86,100.0,150830,-0.0188,0.0,True
M5,5,0.5,30,2.0,asian,fft_cycle,128,0.03,5,62.6,1042,34.07,0.8382,76.72,-74.86,456,586,4731,34.26,0.8406,99.81,-99.79,2306,2425,0.0024,0.7957,100.0,24676,0.0449,0.19,True
M5,5,0.5,30,2.0,asian,fft_cycle,128,0.05,5,58.6,1042,34.07,0.8382,76.72,-74.86,456,586,4731,34.26,0.8406,99.81,-99.79,2306,2425,0.0024,0.7957,100.0,24676,0.0449,0.19,True
M5,5,1.0,70,3.0,asian,full_confl,128,0.05,10,58.6,670,27.61,0.9442,68.42,-33.9,318,352,3599,24.98,0.8405,99.59,-99.57,1746,1853,-0.1037,0.8343,100.0,75907,0.0062,0.41,True
M5,5,1.0,70,3.0,newyork,fft_cycle,64,0.03,10,51.6,1339,13.52,0.8267,88.53,-83.64,683,656,7397,14.98,0.8405,100.0,-99.99,3766,3631,0.0138,0.8785,100.0,73639,-0.038,0.0,True
M5,5,1.0,70,3.0,newyork,fft_cycle,64,0.05,10,48.3,1339,13.52,0.8267,88.53,-83.64,683,656,7397,14.98,0.8405,100.0,-99.99,3766,3631,0.0138,0.8785,100.0,73639,-0.038,0.0,True
M5,5,0.3,70,3.0,asian,full_confl,128,0.03,10,62.6,242,30.58,1.0654,39.27,9.12,103,139,1413,24.91,0.8404,91.99,-88.25,646,767,-0.225,0.8507,100.0,27242,-0.0103,8.01,True
M5,5,0.3,70,2.0,newyork,full_confl,64,0.05,5,48.3,739,32.34,1.0074,53.84,-3.45,344,395,3811,26.45,0.8403,99.39,-98.83,1891,1920,-0.1671,0.8814,100.0,25352,-0.0411,0.61,True
M5,5,0.5,30,2.0,all,full_confl,128,0.03,5,62.6,2463,32.68,0.8783,91.98,-90.93,1147,1316,12018,31.0,0.8403,100.0,-100.0,5890,6128,-0.038,0.8468,100.0,74625,-0.0065,0.0,True
M5,5,0.5,30,2.0,asian,full_confl,64,0.03,5,51.6,680,34.56,0.8464,62.02,-57.44,269,411,3372,34.16,0.8398,99.06,-98.79,1672,1700,-0.0066,0.7957,100.0,24676,0.0441,0.94,True
M5,5,1.0,30,3.0,newyork,full_confl,64,0.03,5,51.6,1610,15.47,0.8656,91.95,-82.66,766,844,7709,14.15,0.8396,100.0,-99.99,3887,3822,-0.026,0.8801,100.0,48754,-0.0405,0.0,True
M5,5,0.5,70,2.0,all,full_confl,128,0.03,10,62.6,1465,31.54,0.8629,79.73,-79.27,726,739,7490,31.04,0.8394,99.99,-99.99,3747,3743,-0.0235,0.8499,100.0,124607,-0.0105,0.01,True
M5,5,0.5,30,2.0,asian,full_confl,128,0.03,5,62.6,790,33.67,0.8171,71.83,-69.39,341,449,3556,34.25,0.8393,99.4,-99.06,1717,1839,0.0222,0.7957,100.0,24676,0.0436,0.6,True
M5,5,0.3,30,2.0,asian,full_confl,128,0.03,5,62.6,504,34.92,0.8598,53.37,-44.25,215,289,2188,34.23,0.8391,96.43,-94.37,1039,1149,-0.0207,0.7951,100.0,15104,0.044,3.57,True
M5,5,0.5,30,2.0,london,full_confl,128,0.03,10,62.6,344,36.92,1.0701,33.23,13.36,168,176,1714,31.33,0.839,90.24,-88.58,912,802,-0.2311,0.8699,100.0,26525,-0.0309,9.76,True
M5,5,0.5,30,3.0,newyork,full_confl,128,0.05,10,58.6,359,16.43,1.0119,41.32,-1.43,180,179,1503,14.3,0.839,90.45,-84.66,787,716,-0.1729,0.8796,100.0,24100,-0.0406,9.55,True
M5,5,1.0,70,3.0,asian,full_confl,128,0.05,5,58.6,2269,25.21,0.8637,96.38,-94.79,1036,1233,10321,24.69,0.8387,100.0,-100.0,5066,5255,-0.025,0.8343,100.0,75907,0.0044,0.0,True
M5,5,1.0,30,3.0,asian,full_confl,128,0.05,10,58.6,451,23.73,0.7753,68.23,-61.18,211,240,2374,24.98,0.8385,97.52,-97.36,1143,1231,0.0632,0.8266,100.0,48995,0.0119,2.48,True
M5,5,0.3,70,3.0,asian,full_confl,64,0.03,10,51.6,270,22.22,0.7625,48.86,-44.72,101,169,1381,24.33,0.8384,90.36,-87.81,691,690,0.0759,0.8507,100.0,27242,-0.0123,9.64,True
