tf,fp,tol,lb,rr,session_label,filter_mode,fft_n,delta,min_period,fft_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_pf,base_dd,base_trades,pf_gain,dd_gain,valid
M1,5,1.0,70,3.0,asian,full_confl,64,0.03,10,53.2,5026,15.4,0.7686,99.95,-99.94,2529,2497,23908,15.21,0.7235,100.0,-100.0,12325,11583,-0.0451,0.7482,100.0,350401,-0.0247,0.0,True
M1,5,0.3,70,3.0,asian,full_confl,64,0.05,10,50.0,1681,15.82,0.802,91.44,-88.2,824,857,8185,15.39,0.7233,100.0,-100.0,4224,3961,-0.0787,0.7556,100.0,127536,-0.0323,0.0,True
M1,5,0.3,30,3.0,all,fft_cycle,64,0.03,10,53.2,4185,13.12,0.6633,99.99,-99.98,2060,2125,21318,14.53,0.7229,100.0,-100.0,10825,10493,0.0596,0.7392,100.0,214969,-0.0163,0.0,True
M1,5,0.3,30,3.0,all,fft_cycle,64,0.05,10,50.0,4185,13.12,0.6633,99.99,-99.98,2060,2125,21318,14.53,0.7229,100.0,-100.0,10825,10493,0.0596,0.7392,100.0,214969,-0.0163,0.0,True
M1,5,0.3,70,3.0,all,full_confl,64,0.05,5,50.0,11448,13.47,0.6658,100.0,-100.0,5602,5846,55254,14.56,0.7226,100.0,-100.0,27670,27584,0.0568,0.7268,100.0,381042,-0.0042,0.0,True
M1,5,1.0,30,3.0,asian,full_confl,64,0.05,10,50.0,3061,15.42,0.7704,99.04,-98.91,1500,1561,14354,15.15,0.7223,100.0,-100.0,7391,6963,-0.0481,0.7485,100.0,223224,-0.0262,0.0,True
M1,5,1.0,30,3.0,all,full_confl,64,0.03,5,53.2,21384,14.23,0.7184,100.0,-100.0,10417,10967,102462,14.44,0.7211,100.0,-100.0,50890,51572,0.0027,0.7273,100.0,668607,-0.0062,0.0,True
M1,5,0.3,70,3.0,all,full_confl,64,0.03,5,53.2,11987,13.48,0.6663,100.0,-100.0,5889,6098,58147,14.52,0.7205,100.0,-100.0,29089,29058,0.0542,0.7268,100.0,381042,-0.0063,0.0,True
M1,5,1.0,30,3.0,all,full_confl,64,0.05,5,50.0,20304,14.29,0.721,100.0,-100.0,9900,10404,97467,14.44,0.7203,100.0,-100.0,48458,49009,-0.0007,0.7273,100.0,668607,-0.007,0.0,True
M1,5,0.5,30,3.0,all,fft_cycle,64,0.03,10,53.2,6827,13.51,0.6831,100.0,-100.0,3393,3434,34197,14.41,0.7195,100.0,-100.0,17262,16935,0.0364,0.7336,100.0,342639,-0.0141,0.0,True
M1,5,0.5,30,3.0,all,fft_cycle,64,0.05,10,50.0,6827,13.51,0.6831,100.0,-100.0,3393,3434,34197,14.41,0.7195,100.0,-100.0,17262,16935,0.0364,0.7336,100.0,342639,-0.0141,0.0,True
M1,5,0.5,70,3.0,newyork,fft_cycle,64,0.03,10,53.2,3452,14.89,0.7489,99.77,-99.59,1686,1766,17493,14.49,0.7186,100.0,-100.0,8785,8708,-0.0303,0.7488,100.0,193388,-0.0302,0.0,True
M1,5,0.5,70,3.0,newyork,fft_cycle,64,0.05,10,50.0,3452,14.89,0.7489,99.77,-99.59,1686,1766,17493,14.49,0.7186,100.0,-100.0,8785,8708,-0.0303,0.7488,100.0,193388,-0.0302,0.0,True
M1,5,1.0,70,3.0,asian,full_confl,64,0.05,10,50.0,4780,15.44,0.769,99.93,-99.92,2395,2385,22664,15.12,0.7183,100.0,-100.0,11719,10945,-0.0507,0.7482,100.0,350401,-0.0299,0.0,True
M1,5,1.0,70,3.0,all,baseline,0,0.0,0,0.0,218393,13.91,0.6988,100.0,-100.0,106798,111595,1039564,14.43,0.7182,100.0,-100.0,514342,525222,0.0194,0.7182,100.0,1039564,0.0,0.0,True
M1,5,0.5,70,3.0,all,full_confl,64,0.05,5,50.0,17668,13.89,0.6895,100.0,-100.0,8659,9009,84488,14.51,0.7181,100.0,-100.0,42332,42156,0.0286,0.7236,100.0,582658,-0.0055,0.0,True
M1,5,0.3,70,3.0,all,full_confl,64,0.05,10,50.0,4673,14.02,0.7056,99.99,-99.98,2295,2378,23898,14.57,0.7175,100.0,-100.0,12104,11794,0.0119,0.7268,100.0,381042,-0.0093,0.0,True
M1,5,0.5,70,3.0,all,full_confl,64,0.03,5,53.2,18535,13.84,0.6871,100.0,-100.0,9106,9429,88844,14.46,0.7164,100.0,-100.0,44510,44334,0.0293,0.7236,100.0,582658,-0.0072,0.0,True
M1,5,0.3,70,3.0,all,fft_cycle,64,0.03,5,53.2,17000,13.8,0.6872,100.0,-100.0,8315,8685,83062,14.42,0.7159,100.0,-100.0,41496,41566,0.0287,0.7268,100.0,381042,-0.0109,0.0,True
M1,5,0.3,70,3.0,all,fft_cycle,64,0.05,5,50.0,17000,13.8,0.6872,100.0,-100.0,8315,8685,83062,14.42,0.7159,100.0,-100.0,41496,41566,0.0287,0.7268,100.0,381042,-0.0109,0.0,True
M1,5,0.3,70,3.0,all,full_confl,64,0.03,10,53.2,4935,14.16,0.7155,99.99,-99.98,2436,2499,25272,14.55,0.7155,100.0,-100.0,12772,12500,0.0,0.7268,100.0,381042,-0.0113,0.0,True
M1,5,1.0,70,3.0,all,fft_cycle,64,0.03,5,53.2,47047,14.25,0.7149,100.0,-100.0,23158,23889,228210,14.39,0.7155,100.0,-100.0,113814,114396,0.0006,0.7182,100.0,1039564,-0.0027,0.0,True
M1,5,1.0,70,3.0,all,fft_cycle,64,0.05,5,50.0,47047,14.25,0.7149,100.0,-100.0,23158,23889,228210,14.39,0.7155,100.0,-100.0,113814,114396,0.0006,0.7182,100.0,1039564,-0.0027,0.0,True
M1,5,0.5,70,3.0,all,fft_cycle,64,0.03,5,53.2,26231,13.96,0.697,100.0,-100.0,12888,13343,127163,14.42,0.7153,100.0,-100.0,63494,63669,0.0183,0.7236,100.0,582658,-0.0083,0.0,True
M1,5,0.5,70,3.0,all,fft_cycle,64,0.05,5,50.0,26231,13.96,0.697,100.0,-100.0,12888,13343,127163,14.42,0.7153,100.0,-100.0,63494,63669,0.0183,0.7236,100.0,582658,-0.0083,0.0,True
M1,5,1.0,70,3.0,all,full_confl,64,0.03,5,53.2,33213,14.14,0.7078,100.0,-100.0,16355,16858,159127,14.38,0.7145,100.0,-100.0,79545,79582,0.0067,0.7182,100.0,1039564,-0.0037,0.0,True
M1,5,1.0,30,3.0,all,fft_cycle,64,0.03,10,53.2,13518,14.54,0.7408,100.0,-100.0,6692,6826,67389,14.29,0.7143,100.0,-100.0,33910,33479,-0.0265,0.7273,100.0,668607,-0.013,0.0,True
M1,5,1.0,30,3.0,all,fft_cycle,64,0.05,10,50.0,13518,14.54,0.7408,100.0,-100.0,6692,6826,67389,14.29,0.7143,100.0,-100.0,33910,33479,-0.0265,0.7273,100.0,668607,-0.013,0.0,True
M1,5,1.0,70,3.0,all,full_confl,64,0.05,5,50.0,31620,14.15,0.7077,100.0,-100.0,15566,16054,151419,14.39,0.7143,100.0,-100.0,75752,75667,0.0066,0.7182,100.0,1039564,-0.0039,0.0,True
M1,5,1.0,30,3.0,all,full_confl,64,0.03,10,53.2,8975,14.64,0.7445,100.0,-100.0,4410,4565,44739,14.27,0.7124,100.0,-100.0,22435,22304,-0.0321,0.7273,100.0,668607,-0.0149,0.0,True
M1,5,1.0,30,3.0,all,full_confl,64,0.05,10,50.0,8479,14.67,0.7419,100.0,-100.0,4171,4308,42388,14.27,0.712,100.0,-100.0,21265,21123,-0.0299,0.7273,100.0,668607,-0.0153,0.0,True
M1,5,0.5,70,3.0,all,full_confl,64,0.05,10,50.0,7292,14.47,0.7249,100.0,-100.0,3631,3661,36662,14.41,0.7089,100.0,-100.0,18588,18074,-0.016,0.7236,100.0,582658,-0.0147,0.0,True
M1,5,1.0,70,3.0,all,full_confl,64,0.05,10,50.0,13254,14.77,0.7444,100.0,-100.0,6565,6689,66155,14.27,0.7065,100.0,-100.0,33426,32729,-0.0379,0.7182,100.0,1039564,-0.0117,0.0,True
M1,5,1.0,70,3.0,all,full_confl,64,0.03,10,53.2,14012,14.8,0.7491,100.0,-100.0,6954,7058,69798,14.26,0.7063,100.0,-100.0,35224,34574,-0.0428,0.7182,100.0,1039564,-0.0119,0.0,True
M1,5,0.5,70,3.0,all,full_confl,64,0.03,10,53.2,7712,14.52,0.7298,100.0,-100.0,3854,3858,38724,14.35,0.7059,100.0,-100.0,19597,19127,-0.0239,0.7236,100.0,582658,-0.0177,0.0,True
M1,5,1.0,70,3.0,all,fft_cycle,64,0.03,10,53.2,20904,14.74,0.7464,100.0,-100.0,10456,10448,104849,14.23,0.7054,100.0,-100.0,52816,52033,-0.041,0.7182,100.0,1039564,-0.0128,0.0,True
M1,5,1.0,70,3.0,all,fft_cycle,64,0.05,10,50.0,20904,14.74,0.7464,100.0,-100.0,10456,10448,104849,14.23,0.7054,100.0,-100.0,52816,52033,-0.041,0.7182,100.0,1039564,-0.0128,0.0,True
M1,5,0.3,70,3.0,all,fft_cycle,64,0.03,10,53.2,7392,14.22,0.7205,100.0,-100.0,3671,3721,37607,14.25,0.7006,100.0,-100.0,19078,18529,-0.0199,0.7268,100.0,381042,-0.0262,0.0,True
M1,5,0.3,70,3.0,all,fft_cycle,64,0.05,10,50.0,7392,14.22,0.7205,100.0,-100.0,3671,3721,37607,14.25,0.7006,100.0,-100.0,19078,18529,-0.0199,0.7268,100.0,381042,-0.0262,0.0,True
M1,5,0.5,70,3.0,all,fft_cycle,64,0.03,10,53.2,11501,14.38,0.7271,100.0,-100.0,5774,5727,57860,14.18,0.6983,100.0,-100.0,29194,28666,-0.0288,0.7236,100.0,582658,-0.0253,0.0,True
M1,5,0.5,70,3.0,all,fft_cycle,64,0.05,10,50.0,11501,14.38,0.7271,100.0,-100.0,5774,5727,57860,14.18,0.6983,100.0,-100.0,29194,28666,-0.0288,0.7236,100.0,582658,-0.0253,0.0,True
M1,5,0.3,30,3.0,london,full_confl,64,0.05,10,50.0,1087,10.03,0.5133,95.84,-95.84,531,556,5260,13.65,0.6869,100.0,-100.0,2650,2610,0.1736,0.6667,100.0,77116,0.0202,0.0,True
M1,5,0.3,30,3.0,london,full_confl,64,0.05,5,50.0,2519,12.39,0.6363,99.66,-99.62,1195,1324,11859,13.51,0.6819,100.0,-100.0,5888,5971,0.0456,0.6667,100.0,77116,0.0152,0.0,True
M1,5,0.5,30,3.0,london,full_confl,64,0.05,10,50.0,1759,10.01,0.4972,99.58,-99.58,889,870,8554,13.42,0.6736,100.0,-100.0,4312,4242,0.1764,0.665,100.0,125400,0.0086,0.0,True
M1,5,0.3,30,3.0,london,full_confl,64,0.03,10,53.2,1150,10.0,0.5126,96.54,-96.54,566,584,5578,13.46,0.6731,100.0,-100.0,2802,2776,0.1605,0.6667,100.0,77116,0.0064,0.0,True
M1,5,0.3,30,3.0,london,full_confl,64,0.03,5,53.2,2652,12.14,0.622,99.81,-99.77,1271,1381,12516,13.34,0.6715,100.0,-100.0,6199,6317,0.0495,0.6667,100.0,77116,0.0048,0.0,True
M1,5,1.0,30,3.0,london,full_confl,64,0.05,10,50.0,3472,12.07,0.6052,99.98,-99.98,1741,1731,16941,13.34,0.6692,100.0,-100.0,8428,8513,0.064,0.6664,100.0,246968,0.0028,0.0,True
M1,5,0.5,30,3.0,london,full_confl,64,0.05,5,50.0,4147,12.37,0.6264,99.99,-99.99,2000,2147,19116,13.38,0.6688,100.0,-100.0,9532,9584,0.0424,0.665,100.0,125400,0.0038,0.0,True
M1,5,0.3,70,3.0,london,baseline,0,0.0,0,0.0,29897,12.24,0.6134,100.0,-100.0,14678,15219,136064,13.35,0.6681,100.0,-100.0,68116,67948,0.0547,0.6681,100.0,136064,0.0,0.0,True
M1,5,1.0,30,3.0,london,full_confl,64,0.05,5,50.0,8138,12.99,0.6603,100.0,-100.0,3951,4187,37750,13.34,0.6681,100.0,-100.0,18757,18993,0.0078,0.6664,100.0,246968,0.0017,0.0,True
M1,5,0.3,30,3.0,london,baseline,0,0.0,0,0.0,16930,12.95,0.664,100.0,-100.0,8179,8751,77116,13.29,0.6667,100.0,-100.0,38114,39002,0.0027,0.6667,100.0,77116,0.0,0.0,True
M1,5,1.0,30,3.0,london,baseline,0,0.0,0,0.0,54481,12.67,0.6437,100.0,-100.0,26362,28119,246968,13.26,0.6664,100.0,-100.0,122512,124456,0.0227,0.6664,100.0,246968,0.0,0.0,True
M1,5,1.0,30,3.0,london,full_confl,64,0.03,5,53.2,8583,12.97,0.6594,100.0,-100.0,4159,4424,39713,13.3,0.6658,100.0,-100.0,19698,20015,0.0064,0.6664,100.0,246968,-0.0006,0.0,True
M1,5,1.0,30,3.0,london,full_confl,64,0.03,10,53.2,3681,12.14,0.6104,99.99,-99.99,1843,1838,17869,13.29,0.6657,100.0,-100.0,8878,8991,0.0553,0.6664,100.0,246968,-0.0007,0.0,True
M1,5,1.0,70,3.0,london,full_confl,64,0.05,10,50.0,5543,12.21,0.6095,100.0,-100.0,2756,2787,26107,13.34,0.6655,100.0,-100.0,13289,12818,0.056,0.6652,100.0,382736,0.0003,0.0,True
M1,5,1.0,70,3.0,london,baseline,0,0.0,0,0.0,84724,12.51,0.6297,100.0,-100.0,41643,43081,382736,13.28,0.6652,100.0,-100.0,191739,190997,0.0355,0.6652,100.0,382736,0.0,0.0,True
M1,5,0.5,30,3.0,london,baseline,0,0.0,0,0.0,27331,12.77,0.653,100.0,-100.0,13309,14022,125400,13.26,0.665,100.0,-100.0,62111,63289,0.012,0.665,100.0,125400,0.0,0.0,True
M1,5,1.0,70,3.0,london,full_confl,64,0.03,10,53.2,5842,12.31,0.6152,100.0,-100.0,2908,2934,27556,13.31,0.6642,100.0,-100.0,14012,13544,0.049,0.6652,100.0,382736,-0.001,0.0,True
M1,5,0.5,70,3.0,london,baseline,0,0.0,0,0.0,46457,12.3,0.6174,100.0,-100.0,22917,23540,212060,13.26,0.663,100.0,-100.0,106297,105763,0.0456,0.663,100.0,212060,0.0,0.0,True
M1,5,1.0,30,3.0,london,fft_cycle,64,0.03,10,53.2,5362,12.48,0.6343,100.0,-100.0,2688,2674,26665,13.21,0.6619,100.0,-100.0,13308,13357,0.0276,0.6664,100.0,246968,-0.0045,0.0,True
M1,5,1.0,30,3.0,london,fft_cycle,64,0.05,10,50.0,5362,12.48,0.6343,100.0,-100.0,2688,2674,26665,13.21,0.6619,100.0,-100.0,13308,13357,0.0276,0.6664,100.0,246968,-0.0045,0.0,True
M1,5,1.0,30,3.0,london,fft_cycle,64,0.03,5,53.2,11946,13.28,0.6762,100.0,-100.0,5836,6110,56654,13.2,0.6617,100.0,-100.0,28162,28492,-0.0145,0.6664,100.0,246968,-0.0047,0.0,True
M1,5,1.0,30,3.0,london,fft_cycle,64,0.05,5,50.0,11946,13.28,0.6762,100.0,-100.0,5836,6110,56654,13.2,0.6617,100.0,-100.0,28162,28492,-0.0145,0.6664,100.0,246968,-0.0047,0.0,True
M1,5,0.5,30,3.0,london,full_confl,64,0.03,10,53.2,1871,10.05,0.4996,99.69,-99.69,948,923,9045,13.21,0.6614,100.0,-100.0,4553,4492,0.1618,0.665,100.0,125400,-0.0036,0.0,True
M1,5,0.5,30,3.0,london,full_confl,64,0.03,5,53.2,4370,12.27,0.6201,100.0,-100.0,2119,2251,20146,13.22,0.6601,100.0,-100.0,10032,10114,0.04,0.665,100.0,125400,-0.0049,0.0,True
M1,5,0.3,70,3.0,london,full_confl,64,0.05,10,50.0,1896,10.81,0.539,99.57,-99.55,952,944,9237,13.31,0.6593,100.0,-100.0,4725,4512,0.1203,0.6681,100.0,136064,-0.0088,0.0,True
M1,5,0.5,30,3.0,london,fft_cycle,64,0.03,5,53.2,6066,12.76,0.647,100.0,-100.0,3005,3061,28509,13.09,0.6545,100.0,-100.0,14218,14291,0.0075,0.665,100.0,125400,-0.0105,0.0,True
M1,5,0.5,30,3.0,london,fft_cycle,64,0.05,5,50.0,6066,12.76,0.647,100.0,-100.0,3005,3061,28509,13.09,0.6545,100.0,-100.0,14218,14291,0.0075,0.665,100.0,125400,-0.0105,0.0,True
M1,5,0.3,70,3.0,london,full_confl,64,0.05,5,50.0,4475,11.78,0.5845,100.0,-100.0,2195,2280,20949,13.1,0.6544,100.0,-100.0,10548,10401,0.0699,0.6681,100.0,136064,-0.0137,0.0,True
M1,5,1.0,70,3.0,london,full_confl,64,0.05,5,50.0,12714,12.76,0.6428,100.0,-100.0,6233,6481,58511,13.13,0.6544,100.0,-100.0,29494,29017,0.0116,0.6652,100.0,382736,-0.0108,0.0,True
M1,5,1.0,70,3.0,london,full_confl,64,0.03,5,53.2,13348,12.77,0.644,100.0,-100.0,6542,6806,61546,13.11,0.653,100.0,-100.0,31004,30542,0.009,0.6652,100.0,382736,-0.0122,0.0,True
M1,5,0.3,70,3.0,london,full_confl,64,0.03,10,53.2,1997,11.07,0.5548,99.6,-99.58,1007,990,9787,13.22,0.6524,100.0,-100.0,4998,4789,0.0976,0.6681,100.0,136064,-0.0157,0.0,True
M1,5,1.0,70,3.0,london,fft_cycle,64,0.03,10,53.2,8389,12.34,0.6222,100.0,-100.0,4236,4153,40968,13.13,0.6523,100.0,-100.0,20764,20204,0.0301,0.6652,100.0,382736,-0.0129,0.0,True
M1,5,1.0,70,3.0,london,fft_cycle,64,0.05,10,50.0,8389,12.34,0.6222,100.0,-100.0,4236,4153,40968,13.13,0.6523,100.0,-100.0,20764,20204,0.0301,0.6652,100.0,382736,-0.0129,0.0,True
M1,5,1.0,70,3.0,london,fft_cycle,64,0.03,5,53.2,18500,12.89,0.6521,100.0,-100.0,9141,9359,87492,13.06,0.6516,100.0,-100.0,43951,43541,-0.0005,0.6652,100.0,382736,-0.0136,0.0,True
M1,5,1.0,70,3.0,london,fft_cycle,64,0.05,5,50.0,18500,12.89,0.6521,100.0,-100.0,9141,9359,87492,13.06,0.6516,100.0,-100.0,43951,43541,-0.0005,0.6652,100.0,382736,-0.0136,0.0,True
M1,5,0.5,70,3.0,london,full_confl,64,0.05,10,50.0,2971,11.41,0.5634,99.98,-99.97,1501,1470,14330,13.17,0.6514,100.0,-100.0,7344,6986,0.088,0.663,100.0,212060,-0.0116,0.0,True
M1,5,0.5,30,3.0,london,fft_cycle,64,0.03,10,53.2,2696,10.79,0.5487,99.95,-99.94,1382,1314,13339,13.02,0.65,100.0,-100.0,6692,6647,0.1013,0.665,100.0,125400,-0.015,0.0,True
M1,5,0.5,30,3.0,london,fft_cycle,64,0.05,10,50.0,2696,10.79,0.5487,99.95,-99.94,1382,1314,13339,13.02,0.65,100.0,-100.0,6692,6647,0.1013,0.665,100.0,125400,-0.015,0.0,True
M1,5,0.3,30,3.0,london,fft_cycle,64,0.03,5,53.2,3693,12.62,0.6428,99.98,-99.97,1807,1886,17680,12.97,0.6491,100.0,-100.0,8802,8878,0.0063,0.6667,100.0,77116,-0.0176,0.0,True
M1,5,0.3,30,3.0,london,fft_cycle,64,0.05,5,50.0,3693,12.62,0.6428,99.98,-99.97,1807,1886,17680,12.97,0.6491,100.0,-100.0,8802,8878,0.0063,0.6667,100.0,77116,-0.0176,0.0,True
M1,5,0.3,70,3.0,london,full_confl,64,0.03,5,53.2,4682,11.73,0.5826,100.0,-100.0,2309,2373,22098,13.0,0.6477,100.0,-100.0,11122,10976,0.0651,0.6681,100.0,136064,-0.0204,0.0,True
M1,5,0.5,70,3.0,london,full_confl,64,0.05,5,50.0,7023,12.43,0.6178,100.0,-100.0,3432,3591,32424,13.02,0.6466,100.0,-100.0,16393,16031,0.0288,0.663,100.0,212060,-0.0164,0.0,True
M1,5,0.5,70,3.0,london,full_confl,64,0.03,10,53.2,3139,11.56,0.5723,99.98,-99.98,1590,1549,15155,13.06,0.6454,100.0,-100.0,7756,7399,0.0731,0.663,100.0,212060,-0.0176,0.0,True
M1,5,0.3,30,3.0,london,fft_cycle,64,0.03,10,53.2,1663,10.88,0.5627,98.82,-98.71,825,838,8206,12.99,0.6426,100.0,-100.0,4139,4067,0.0799,0.6667,100.0,77116,-0.0241,0.0,True
M1,5,0.3,30,3.0,london,fft_cycle,64,0.05,10,50.0,1663,10.88,0.5627,98.82,-98.71,825,838,8206,12.99,0.6426,100.0,-100.0,4139,4067,0.0799,0.6667,100.0,77116,-0.0241,0.0,True
M1,5,0.5,70,3.0,london,full_confl,64,0.03,5,53.2,7362,12.4,0.6168,100.0,-100.0,3608,3754,34159,12.93,0.6411,100.0,-100.0,17272,16887,0.0243,0.663,100.0,212060,-0.0219,0.0,True
M1,5,0.5,70,3.0,london,fft_cycle,64,0.03,5,53.2,10212,12.53,0.6279,100.0,-100.0,5065,5147,48174,12.84,0.637,100.0,-100.0,24285,23889,0.0091,0.663,100.0,212060,-0.026,0.0,True
M1,5,0.5,70,3.0,london,fft_cycle,64,0.05,5,50.0,10212,12.53,0.6279,100.0,-100.0,5065,5147,48174,12.84,0.637,100.0,-100.0,24285,23889,0.0091,0.663,100.0,212060,-0.026,0.0,True
M1,5,0.3,70,3.0,london,fft_cycle,64,0.03,5,53.2,6507,12.19,0.6103,100.0,-100.0,3226,3281,31060,12.75,0.6333,100.0,-100.0,15638,15422,0.023,0.6681,100.0,136064,-0.0348,0.0,True
M1,5,0.3,70,3.0,london,fft_cycle,64,0.05,5,50.0,6507,12.19,0.6103,100.0,-100.0,3226,3281,31060,12.75,0.6333,100.0,-100.0,15638,15422,0.023,0.6681,100.0,136064,-0.0348,0.0,True
M1,5,0.5,70,3.0,london,fft_cycle,64,0.03,10,53.2,4525,11.65,0.5875,100.0,-100.0,2319,2206,22285,12.74,0.6253,100.0,-100.0,11324,10961,0.0378,0.663,100.0,212060,-0.0377,0.0,True
M1,5,0.5,70,3.0,london,fft_cycle,64,0.05,10,50.0,4525,11.65,0.5875,100.0,-100.0,2319,2206,22285,12.74,0.6253,100.0,-100.0,11324,10961,0.0378,0.663,100.0,212060,-0.0377,0.0,True
M1,5,0.3,70,3.0,london,fft_cycle,64,0.03,10,53.2,2894,11.54,0.5894,99.93,-99.93,1467,1427,14324,12.64,0.6175,100.0,-100.0,7304,7020,0.0281,0.6681,100.0,136064,-0.0506,0.0,True
M1,5,0.3,70,3.0,london,fft_cycle,64,0.05,10,50.0,2894,11.54,0.5894,99.93,-99.93,1467,1427,14324,12.64,0.6175,100.0,-100.0,7304,7020,0.0281,0.6681,100.0,136064,-0.0506,0.0,True
