tf,smooth_period,d1_period,d2_period,d1_threshold,d2_threshold,sl_atr_mult,rr,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,total_trades,total_longs,total_shorts,avg_bars
M15,20,4,4,0.05,0.0,1.5,4.0,22,27.27272727272727,1.3652940189274405,7.2941168406282575,6.578940693940627,72,25.0,1.1819678172183512,15.202097031836054,11.474118762851205,94,47,47,35.0
M15,10,2,2,0.05,0.0,2.0,4.0,1572,19.338422391857506,0.85963314875241,86.5816166741094,-72.93359283117475,209,24.401913875598087,1.1798012001473395,15.595913066470038,38.06143929170245,1781,931,850,51.597417181358786
M15,10,2,4,0.1,0.05,2.0,4.0,1628,19.594594594594593,0.8588663645660871,87.5066091018091,-71.7251521008309,203,24.137931034482758,1.1797943662832677,18.884543302770535,35.74051127469953,1831,955,876,48.85527034407428
M15,10,2,2,0.05,0.0,2.0,3.0,2048,24.072265625,0.8807792772025484,83.18394305319039,-80.32839020752228,265,29.81132075471698,1.1704822461793443,27.743051431425524,42.04785410956604,2313,1189,1124,37.56766104626027
M15,20,8,2,0.05,0.05,1.5,4.0,19,21.052631578947366,0.9754208200431352,11.329757378864974,-0.4123516582444253,82,24.390243902439025,1.1694745240566817,13.259280776956492,12.915546980416437,101,49,52,32.13861386138614
M15,20,8,2,0.1,0.05,2.0,3.0,1770,22.54237288135593,0.8389202134782898,93.86215328972092,-92.67111839285181,222,29.27927927927928,1.1692431088958308,24.849791416170536,32.902925447792654,1992,986,1006,35.958835341365464
M15,20,8,2,0.05,0.0,1.0,2.0,1,100.0,inf,0.0,1.9645525493583893,18,38.88888888888889,1.1676437318067383,4.3748450029037125,2.040082652608022,19,9,10,9.526315789473685
M15,20,8,2,0.05,0.02,1.0,2.0,1,100.0,inf,0.0,1.9645525493583893,18,38.88888888888889,1.1676437318067383,4.3748450029037125,2.040082652608022,19,9,10,9.526315789473685
M15,20,8,2,0.05,0.05,1.0,2.0,1,100.0,inf,0.0,1.9645525493583893,18,38.88888888888889,1.1676437318067383,4.3748450029037125,2.040082652608022,19,9,10,9.526315789473685
M15,20,8,4,0.05,0.0,1.0,2.0,1,100.0,inf,0.0,1.9645525493583893,18,38.88888888888889,1.1676437318067383,4.3748450029037125,2.040082652608022,19,9,10,9.526315789473685
M15,20,4,4,0.05,0.0,2.0,3.0,1793,24.37255995538204,0.8918971307293313,82.70015398803817,-72.83978597301375,225,29.333333333333332,1.161707903905488,18.175672095419383,34.216962645065216,2018,1021,997,36.80971258671953
M15,10,2,4,0.1,0.0,2.0,4.0,1681,18.262938726948246,0.7665060287124307,94.27111701701992,-91.40344230378592,203,23.645320197044335,1.1564223152322912,19.07328484400113,28.8156686115165,1884,970,914,47.676220806794056
M15,20,8,2,0.05,0.0,1.0,3.0,1,100.0,inf,0.0,2.946828824037606,17,29.411764705882355,1.1558190650503164,7.17484585587147,2.087315190109007,18,8,10,13.277777777777779
M15,20,8,2,0.05,0.02,1.0,3.0,1,100.0,inf,0.0,2.946828824037606,17,29.411764705882355,1.1558190650503164,7.17484585587147,2.087315190109007,18,8,10,13.277777777777779
M15,20,8,2,0.05,0.05,1.0,3.0,1,100.0,inf,0.0,2.946828824037606,17,29.411764705882355,1.1558190650503164,7.17484585587147,2.087315190109007,18,8,10,13.277777777777779
M15,20,8,4,0.05,0.0,1.0,3.0,1,100.0,inf,0.0,2.946828824037606,17,29.411764705882355,1.1558190650503164,7.17484585587147,2.087315190109007,18,8,10,13.277777777777779
M15,20,4,4,0.15,0.05,2.0,4.0,1548,19.186046511627907,0.8421245438291498,87.55143813439817,-77.4986027735089,135,23.703703703703706,1.1550447699475461,19.04281165610254,18.36697471170352,1683,826,857,47.386809269162214
M15,20,8,2,0.05,0.0,1.5,4.0,19,21.052631578947366,0.9754208200431352,11.329757378864974,-0.4123516582444253,83,24.096385542168676,1.1540972712861939,13.259281175728601,11.790275111060854,102,49,53,31.764705882352942
M15,20,8,2,0.05,0.02,1.5,4.0,19,21.052631578947366,0.9754208200431352,11.329757378864974,-0.4123516582444253,83,24.096385542168676,1.1523194506680476,13.259278438449403,11.669469912027374,102,50,52,31.86274509803922
M15,20,8,2,0.05,0.05,1.5,2.0,27,37.03703703703704,1.109467692786576,4.361675953401042,2.0489005704752206,114,38.59649122807017,1.1522082750769571,16.127465235019308,13.15288661321583,141,66,75,17.070921985815602
M15,20,2,4,0.15,0.0,2.0,4.0,1649,19.10248635536689,0.8688865395094474,92.16998108432855,-82.67191041375992,159,23.89937106918239,1.1520588143482131,20.27310735010628,23.183758747894778,1808,890,918,46.781526548672566
M15,10,4,4,0.1,0.0,2.0,3.0,1978,23.25581395348837,0.8511381096443231,90.13279655507719,-89.3275344353948,237,29.535864978902953,1.1511314584716834,21.906761528563766,33.56580429218412,2215,1085,1130,37.158916478555305
M15,20,4,2,0.1,0.02,1.5,4.0,28,21.428571428571427,0.9862893538370159,12.239837611596,-0.3384099972406851,79,24.050632911392405,1.1500790462084765,16.409961990275953,10.269299762940642,107,56,51,31.8411214953271
M15,20,4,4,0.1,0.0,1.5,4.0,29,20.689655172413794,0.9521121900132545,11.266188811885842,-1.2117701308645867,79,24.050632911392405,1.1494571934061433,16.440097947978877,10.229538612192357,108,57,51,31.083333333333332
