tf,filter_mode,fft_n,delta,min_period,pwr_thresh,ema_period,sl_atr_mult,rr,session_label,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,trade_reduction_pct,regime_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_pf,base_dd,base_trades,pf_gain,dd_gain,statistically_valid
M15,fft_cycle_only,64,0.03,10,0.0,20,1.5,2.0,london,118,31.36,0.9136,26.9,-7.82,56,62,94.3,48.7,561,31.73,0.9295,49.74,-27.7,279,282,0.0159,0.9533,96.11,5754,-0.0238,46.37,True
M15,fft_cycle_only,64,0.05,10,0.0,20,1.5,2.0,london,118,31.36,0.9136,26.9,-7.82,56,62,94.6,45.4,561,31.73,0.9295,49.74,-27.7,279,282,0.0159,0.9533,96.11,5754,-0.0238,46.37,True
M15,fft_cycle_only,64,0.08,10,0.0,20,1.5,2.0,london,118,31.36,0.9136,26.9,-7.82,56,62,95.3,40.3,561,31.73,0.9295,49.74,-27.7,279,282,0.0159,0.9533,96.11,5754,-0.0238,46.37,True
M15,full_confluence,64,0.05,10,0.0,20,1.5,4.0,all,188,19.68,0.9867,28.58,-5.48,90,98,94.6,45.4,947,18.8,0.9295,64.97,-51.19,495,452,-0.0572,0.9504,100.0,16602,-0.0209,35.03,True
M15,full_confluence,64,0.03,5,0.0,10,1.5,3.0,newyork,245,22.86,0.8889,27.2,-21.67,121,124,86.7,48.7,1175,23.57,0.9295,67.24,-54.94,601,574,0.0406,0.8984,99.96,7977,0.0311,32.72,True
M15,fft_cycle_only,64,0.03,10,0.12,10,1.5,4.0,london,62,14.52,0.6792,29.01,-16.45,26,36,98.1,48.7,245,18.78,0.9293,36.49,-16.96,115,130,0.2501,0.943,99.74,8277,-0.0137,63.25,True
M15,fft_cycle_only,64,0.05,10,0.12,10,1.5,4.0,london,62,14.52,0.6792,29.01,-16.45,26,36,98.2,45.4,245,18.78,0.9293,36.49,-16.96,115,130,0.2501,0.943,99.74,8277,-0.0137,63.25,True
M15,fft_cycle_only,64,0.08,10,0.12,10,1.5,4.0,london,62,14.52,0.6792,29.01,-16.45,26,36,98.3,40.3,245,18.78,0.9293,36.49,-16.96,115,130,0.2501,0.943,99.74,8277,-0.0137,63.25,True
M15,full_confluence,64,0.05,3,0.12,20,1.0,3.0,asian,95,22.11,0.8514,19.98,-11.57,54,41,92.3,45.4,516,23.64,0.9289,46.06,-29.79,249,267,0.0775,1.0067,87.14,6185,-0.0778,41.08,True
M15,full_confluence,128,0.05,5,0.08,20,1.5,2.0,all,70,30.0,0.8571,10.57,-7.38,33,37,98.0,55.8,391,31.71,0.9288,32.24,-20.38,198,193,0.0717,0.9732,99.69,16602,-0.0444,67.45,True
M15,fft_cycle_only,128,0.03,5,0.0,20,1.0,3.0,asian,263,25.86,1.0462,26.64,5.15,132,131,85.8,61.2,1269,23.64,0.9288,77.4,-58.15,626,643,-0.1174,1.0067,87.14,6185,-0.0779,9.74,True
M15,fft_cycle_only,128,0.05,5,0.0,20,1.0,3.0,asian,263,25.86,1.0462,26.64,5.15,132,131,87.0,55.8,1269,23.64,0.9288,77.4,-58.15,626,643,-0.1174,1.0067,87.14,6185,-0.0779,9.74,True
M15,fft_cycle_only,128,0.08,5,0.0,20,1.0,3.0,asian,263,25.86,1.0462,26.64,5.15,132,131,88.0,49.2,1269,23.64,0.9288,77.4,-58.15,626,643,-0.1174,1.0067,87.14,6185,-0.0779,9.74,True
M15,fft_cycle_only,128,0.03,3,0.08,20,1.0,3.0,all,160,21.88,0.84,26.6,-19.89,82,78,96.4,61.2,935,23.64,0.9286,56.15,-47.45,458,477,0.0886,0.9663,99.93,16602,-0.0377,43.78,True
M15,fft_cycle_only,128,0.05,3,0.08,20,1.0,3.0,all,160,21.88,0.84,26.6,-19.89,82,78,96.5,55.8,935,23.64,0.9286,56.15,-47.45,458,477,0.0886,0.9663,99.93,16602,-0.0377,43.78,True
M15,fft_cycle_only,128,0.08,3,0.08,20,1.0,3.0,all,160,21.88,0.84,26.6,-19.89,82,78,96.8,49.2,935,23.64,0.9286,56.15,-47.45,458,477,0.0886,0.9663,99.93,16602,-0.0377,43.78,True
M15,full_confluence,64,0.08,3,0.0,20,1.5,2.0,newyork,223,33.63,1.0135,19.27,-0.23,110,113,80.7,40.3,1063,31.7,0.9284,63.63,-46.37,538,525,-0.0851,0.8799,99.42,5133,0.0485,35.79,True
M15,full_confluence,128,0.08,3,0.0,20,1.5,3.0,london,247,25.1,1.0054,19.27,-2.63,125,122,78.3,49.2,1306,23.51,0.9284,68.45,-59.15,650,656,-0.077,0.9141,99.57,5754,0.0143,31.12,True
M15,full_confluence,64,0.05,5,0.08,10,1.5,3.0,newyork,195,23.08,0.9,20.08,-16.26,95,100,89.2,45.4,1005,23.58,0.9282,62.55,-50.0,514,491,0.0282,0.8984,99.96,7977,0.0298,37.41,True
M15,full_confluence,128,0.05,5,0.0,20,1.0,4.0,newyork,159,10.06,0.4476,55.77,-55.5,73,86,87.0,55.8,739,18.81,0.9282,62.83,-43.36,372,367,0.4806,0.843,99.97,5133,0.0852,37.14,True
M15,full_confluence,64,0.05,5,0.08,10,1.5,3.0,london,214,22.9,0.8909,26.12,-18.94,102,112,89.2,45.4,1069,23.39,0.9282,63.38,-51.86,529,540,0.0373,0.948,99.36,8277,-0.0198,35.98,True
M15,full_confluence,64,0.05,10,0.08,10,1.0,4.0,london,104,20.19,1.012,12.51,-1.05,48,56,95.3,45.4,463,18.79,0.928,44.04,-30.0,220,243,-0.084,0.9725,98.13,8277,-0.0445,54.09,True
M15,full_confluence,64,0.08,5,0.12,20,1.5,2.0,asian,53,37.74,1.2121,4.93,6.65,30,23,96.0,40.3,284,31.69,0.9278,26.18,-15.42,129,155,-0.2843,1.0208,73.32,6185,-0.093,47.14,True
M15,full_confluence,128,0.08,3,0.08,10,1.0,4.0,all,161,14.29,0.6667,45.65,-38.42,78,83,96.7,49.2,1053,18.8,0.9274,64.5,-55.84,504,549,0.2607,0.984,99.99,23810,-0.0566,35.49,True
M15,fft_cycle_only,128,0.03,3,0.08,20,1.0,4.0,london,71,15.49,0.7333,18.61,-15.77,36,35,96.4,61.2,357,18.77,0.9273,45.11,-24.18,182,175,0.194,0.9471,98.97,5754,-0.0198,53.86,True
M15,fft_cycle_only,128,0.05,3,0.08,20,1.0,4.0,london,71,15.49,0.7333,18.61,-15.77,36,35,96.5,55.8,357,18.77,0.9273,45.11,-24.18,182,175,0.194,0.9471,98.97,5754,-0.0198,53.86,True
M15,fft_cycle_only,128,0.08,3,0.08,20,1.0,4.0,london,71,15.49,0.7333,18.61,-15.77,36,35,96.8,49.2,357,18.77,0.9273,45.11,-24.18,182,175,0.194,0.9471,98.97,5754,-0.0198,53.86,True
M15,full_confluence,128,0.03,3,0.0,10,1.0,2.0,newyork,489,30.06,0.8596,52.77,-40.92,239,250,72.2,61.2,2261,31.67,0.9269,82.07,-74.05,1117,1144,0.0673,0.9108,99.74,7977,0.0161,17.67,True
M15,full_confluence,64,0.08,5,0.08,20,1.5,4.0,all,327,20.18,1.0154,27.89,-2.42,163,164,90.7,40.3,1841,18.74,0.9268,86.32,-76.16,936,905,-0.0886,0.9504,100.0,16602,-0.0236,13.68,True
M15,full_confluence,64,0.03,5,0.12,20,1.5,3.0,newyork,50,20.0,0.75,15.76,-10.1,24,26,95.8,48.7,268,23.51,0.9265,33.58,-17.14,138,130,0.1765,0.8609,99.88,5133,0.0656,66.3,True
M15,full_confluence,64,0.03,10,0.12,20,1.5,4.0,all,54,18.52,0.9091,12.33,-4.88,23,31,98.5,48.7,367,18.8,0.9262,34.66,-25.08,187,180,0.0171,0.9504,100.0,16602,-0.0242,65.34,True
M15,fft_cycle_only,128,0.03,3,0.08,10,1.0,3.0,newyork,77,25.97,1.0526,12.66,1.85,40,37,96.3,61.2,479,23.59,0.9262,36.76,-28.7,226,253,-0.1264,0.8953,99.97,7977,0.0309,63.21,True
M15,fft_cycle_only,128,0.05,3,0.08,10,1.0,3.0,newyork,77,25.97,1.0526,12.66,1.85,40,37,96.5,55.8,479,23.59,0.9262,36.76,-28.7,226,253,-0.1264,0.8953,99.97,7977,0.0309,63.21,True
M15,fft_cycle_only,128,0.08,3,0.08,10,1.0,3.0,newyork,77,25.97,1.0526,12.66,1.85,40,37,96.7,49.2,479,23.59,0.9262,36.76,-28.7,226,253,-0.1264,0.8953,99.97,7977,0.0309,63.21,True
M15,full_confluence,64,0.03,10,0.12,20,1.0,4.0,all,54,25.93,1.4,10.64,15.84,23,31,98.5,48.7,367,18.8,0.9262,39.29,-25.08,187,180,-0.4738,0.9571,100.0,16602,-0.0309,60.71,True
M15,full_confluence,64,0.03,5,0.08,20,1.0,3.0,london,131,29.01,1.2258,17.72,20.75,65,66,89.2,48.7,764,23.56,0.9262,58.73,-41.65,385,379,-0.2996,0.9653,95.57,5754,-0.0391,36.84,True
M15,full_confluence,128,0.05,3,0.0,20,1.5,3.0,london,281,25.98,1.0529,15.81,6.96,143,138,75.9,55.8,1444,23.48,0.9262,73.01,-63.75,722,722,-0.1267,0.9141,99.57,5754,0.0121,26.56,True
M15,full_confluence,64,0.03,10,0.0,10,1.5,3.0,newyork,114,25.44,1.0235,11.52,0.29,53,61,94.1,48.7,498,23.49,0.9261,45.32,-29.58,256,242,-0.0974,0.8984,99.96,7977,0.0277,54.64,True
M15,full_confluence,128,0.08,3,0.08,20,1.5,2.0,newyork,34,41.18,1.4,5.85,7.92,18,16,96.8,49.2,237,31.65,0.9259,23.77,-13.32,118,119,-0.4741,0.8799,99.42,5133,0.046,75.65,True
M15,full_confluence,128,0.05,3,0.08,20,1.0,3.0,all,124,17.74,0.6471,32.59,-31.26,59,65,96.5,55.8,759,23.58,0.9259,49.07,-41.62,371,388,0.2788,0.9663,99.93,16602,-0.0404,50.86,True
M15,full_confluence,128,0.05,5,0.0,20,1.5,4.0,london,155,19.35,0.96,18.27,-7.66,77,78,87.0,55.8,808,18.56,0.9259,58.29,-46.71,407,401,-0.0341,0.8981,99.8,5754,0.0278,41.51,True
M15,full_confluence,128,0.03,3,0.0,10,1.0,3.0,newyork,489,21.88,0.8403,62.55,-49.16,239,250,72.2,61.2,2261,23.57,0.9259,83.37,-79.85,1117,1144,0.0856,0.8953,99.97,7977,0.0306,16.6,True
M15,full_confluence,128,0.03,3,0.08,10,1.5,3.0,asian,50,22.0,0.8462,14.3,-6.46,22,28,96.3,61.2,353,23.51,0.9257,38.02,-22.13,167,186,0.0795,1.0386,85.25,8475,-0.1129,47.23,True
M15,full_confluence,64,0.08,3,0.12,20,1.5,3.0,all,255,21.18,0.806,38.31,-34.55,127,128,92.7,40.3,1342,23.47,0.9256,77.56,-61.34,646,696,0.1196,0.9587,99.98,16602,-0.0331,22.42,True
M15,full_confluence,64,0.05,3,0.08,20,1.0,4.0,london,238,16.81,0.8081,42.76,-34.37,114,124,81.0,45.4,1244,18.73,0.9255,80.18,-62.55,621,623,0.1174,0.9471,98.97,5754,-0.0216,18.79,True
M15,full_confluence,128,0.08,5,0.08,10,1.0,2.0,newyork,35,25.71,0.6923,10.65,-7.97,20,15,98.0,49.2,196,31.63,0.9254,22.32,-11.22,90,106,0.2331,0.9108,99.74,7977,0.0146,77.42,True
M15,full_confluence,64,0.03,10,0.08,20,1.0,4.0,london,56,25.0,1.3333,11.36,13.54,29,27,95.2,48.7,330,18.79,0.9254,38.93,-23.03,161,169,-0.4079,0.9471,98.97,5754,-0.0217,60.04,True
M15,full_confluence,64,0.03,5,0.0,10,1.5,4.0,newyork,245,19.59,0.9746,23.37,-9.27,121,124,86.7,48.7,1175,18.72,0.9253,69.61,-60.52,601,574,-0.0493,0.8824,99.99,7977,0.0429,30.38,True
M15,full_confluence,64,0.05,5,0.0,10,1.5,3.0,newyork,230,23.48,0.9205,23.41,-15.86,114,116,87.4,45.4,1122,23.53,0.9252,68.77,-55.05,576,546,0.0047,0.8984,99.96,7977,0.0268,31.19,True
M15,full_confluence,128,0.05,3,0.0,10,1.5,4.0,newyork,441,21.09,1.069,37.26,16.18,214,227,74.6,55.8,2148,18.72,0.9252,83.25,-81.75,1063,1085,-0.1438,0.8824,99.99,7977,0.0428,16.74,True
M15,full_confluence,64,0.05,3,0.12,10,1.5,3.0,london,168,20.83,0.7895,32.63,-26.08,78,90,91.8,45.4,776,23.32,0.925,56.94,-42.27,387,389,0.1355,0.948,99.36,8277,-0.023,42.42,True
M15,full_confluence,64,0.08,3,0.0,20,1.0,4.0,asian,244,18.85,0.9293,34.88,-16.96,129,115,80.7,40.3,1182,18.78,0.925,70.71,-60.99,589,593,-0.0043,1.0051,88.95,6185,-0.0801,18.24,True
M15,full_confluence,128,0.08,3,0.0,10,1.5,4.0,newyork,390,20.0,1.0,36.57,-7.36,190,200,77.2,49.2,1961,18.71,0.925,80.46,-78.9,963,998,-0.075,0.8824,99.99,7977,0.0426,19.53,True
M15,full_confluence,64,0.03,3,0.12,20,1.0,3.0,asian,98,22.45,0.8684,20.78,-10.73,57,41,92.1,48.7,539,23.56,0.9248,47.78,-32.08,261,278,0.0564,1.0067,87.14,6185,-0.0819,39.36,True
M15,full_confluence,64,0.08,3,0.08,20,1.0,3.0,london,222,23.42,0.9176,25.11,-15.76,105,117,82.7,40.3,1130,23.54,0.9247,69.51,-55.55,560,570,0.0071,0.9653,95.57,5754,-0.0406,26.06,True
M15,fft_cycle_only,64,0.03,10,0.12,10,1.0,4.0,london,62,12.9,0.5926,23.45,-20.46,26,36,98.1,48.7,245,18.78,0.9246,39.25,-17.79,115,130,0.332,0.9725,98.13,8277,-0.0479,58.88,True
M15,fft_cycle_only,64,0.05,10,0.12,10,1.0,4.0,london,62,12.9,0.5926,23.45,-20.46,26,36,98.2,45.4,245,18.78,0.9246,39.25,-17.79,115,130,0.332,0.9725,98.13,8277,-0.0479,58.88,True
M15,fft_cycle_only,64,0.08,10,0.12,10,1.0,4.0,london,62,12.9,0.5926,23.45,-20.46,26,36,98.3,40.3,245,18.78,0.9246,39.25,-17.79,115,130,0.332,0.9725,98.13,8277,-0.0479,58.88,True
M15,full_confluence,128,0.05,3,0.0,20,1.5,4.0,newyork,273,20.51,1.0323,31.32,1.56,129,144,75.9,55.8,1374,18.7,0.9245,74.57,-66.59,704,670,-0.1078,0.8558,99.94,5133,0.0687,25.37,True
M15,full_confluence,128,0.03,10,0.0,20,1.5,4.0,london,51,25.49,1.3684,10.55,13.65,26,25,94.7,61.2,316,18.35,0.9243,48.49,-21.95,148,168,-0.4441,0.8981,99.8,5754,0.0262,51.31,True
M15,full_confluence,128,0.03,5,0.08,10,1.0,2.0,newyork,38,26.32,0.7143,11.52,-8.0,20,18,97.8,61.2,212,31.6,0.9241,23.16,-12.24,99,113,0.2098,0.9108,99.74,7977,0.0133,76.58,True
M15,full_confluence,128,0.08,5,0.08,20,1.0,3.0,all,68,14.71,0.5172,27.76,-24.97,32,36,98.1,49.2,378,23.54,0.9239,31.39,-23.95,189,189,0.4067,0.9663,99.93,16602,-0.0424,68.54,True
M15,fft_cycle_only,128,0.03,3,0.08,10,1.5,3.0,asian,72,26.39,1.0755,13.43,2.94,34,38,96.3,61.2,430,23.49,0.9238,38.97,-26.73,201,229,-0.1517,1.0386,85.25,8475,-0.1148,46.28,True
M15,fft_cycle_only,128,0.05,3,0.08,10,1.5,3.0,asian,72,26.39,1.0755,13.43,2.94,34,38,96.5,55.8,430,23.49,0.9238,38.97,-26.73,201,229,-0.1517,1.0386,85.25,8475,-0.1148,46.28,True
M15,fft_cycle_only,128,0.08,3,0.08,10,1.5,3.0,asian,72,26.39,1.0755,13.43,2.94,34,38,96.7,49.2,430,23.49,0.9238,38.97,-26.73,201,229,-0.1517,1.0386,85.25,8475,-0.1148,46.28,True
M15,full_confluence,64,0.03,5,0.0,20,1.0,2.0,newyork,152,26.97,0.7387,29.54,-26.19,76,76,87.4,48.7,728,31.59,0.9237,47.88,-36.27,368,360,0.185,0.8799,99.26,5133,0.0438,51.38,True
M15,full_confluence,128,0.03,5,0.08,20,1.0,2.0,all,70,21.43,0.5455,25.46,-22.56,33,37,98.0,61.2,402,31.59,0.9236,32.2,-22.03,204,198,0.3781,0.9799,98.63,16602,-0.0563,66.43,True
M15,full_confluence,64,0.05,3,0.12,20,1.5,2.0,asian,95,31.58,0.9231,11.89,-5.75,54,41,92.3,45.4,516,31.59,0.9235,35.66,-27.38,249,267,0.0004,1.0208,73.32,6185,-0.0973,37.66,True
M15,full_confluence,64,0.03,5,0.08,20,1.5,2.0,london,131,39.69,1.3165,15.93,26.59,65,66,89.2,48.7,764,31.54,0.9234,52.1,-37.74,385,379,-0.3931,0.9533,96.11,5754,-0.0299,44.01,True
M15,full_confluence,128,0.05,10,0.0,20,1.0,3.0,all,165,25.45,1.0244,21.06,0.53,76,89,95.3,55.8,888,23.54,0.9234,61.61,-47.61,423,465,-0.101,0.9663,99.93,16602,-0.0429,38.32,True
M15,full_confluence,128,0.05,5,0.0,20,1.0,2.0,all,457,27.79,0.7697,61.12,-55.14,218,239,87.0,55.8,2400,31.58,0.9233,81.15,-77.51,1189,1211,0.1536,0.9799,98.63,16602,-0.0566,17.48,True
M15,full_confluence,128,0.03,10,0.08,20,1.5,3.0,asian,4,25.0,1.0,2.97,-0.06,2,2,99.6,61.2,34,23.53,0.9231,11.36,-2.45,15,19,-0.0769,1.021,81.87,6185,-0.0979,70.51,True
M15,full_confluence,128,0.05,5,0.08,20,1.0,3.0,all,70,17.14,0.6207,25.55,-20.4,33,37,98.0,55.8,391,23.53,0.9231,32.19,-24.85,198,193,0.3024,0.9663,99.93,16602,-0.0432,67.74,True
M15,full_confluence,128,0.03,3,0.08,10,1.5,4.0,asian,50,18.0,0.878,19.19,-5.74,22,28,96.3,61.2,353,18.7,0.9231,37.83,-24.86,167,186,0.0451,1.0318,88.57,8475,-0.1087,50.74,True
M15,full_confluence,64,0.08,3,0.08,20,1.5,3.0,newyork,200,23.0,0.8961,24.53,-17.14,100,100,82.7,40.3,949,23.5,0.9228,67.96,-50.09,477,472,0.0267,0.8609,99.88,5133,0.0619,31.92,True
M15,full_confluence,64,0.05,10,0.0,10,1.5,3.0,newyork,106,27.36,1.1299,11.52,8.69,51,55,94.4,45.4,472,23.52,0.9224,45.68,-29.33,247,225,-0.2075,0.8984,99.96,7977,0.024,54.28,True
M15,fft_cycle_only,64,0.03,5,0.08,10,1.5,3.0,newyork,291,23.37,0.9148,29.99,-20.64,146,145,88.7,48.7,1435,23.48,0.9224,79.22,-65.14,730,705,0.0076,0.8984,99.96,7977,0.024,20.74,True
M15,fft_cycle_only,64,0.05,5,0.08,10,1.5,3.0,newyork,291,23.37,0.9148,29.99,-20.64,146,145,89.2,45.4,1435,23.48,0.9224,79.22,-65.14,730,705,0.0076,0.8984,99.96,7977,0.024,20.74,True
M15,fft_cycle_only,64,0.08,5,0.08,10,1.5,3.0,newyork,291,23.37,0.9148,29.99,-20.64,146,145,90.1,40.3,1435,23.48,0.9224,79.22,-65.14,730,705,0.0076,0.8984,99.96,7977,0.024,20.74,True
M15,full_confluence,128,0.08,5,0.0,20,1.5,3.0,newyork,150,19.33,0.719,39.03,-30.15,68,82,88.0,49.2,674,23.44,0.9222,57.4,-39.08,342,332,0.2032,0.8609,99.88,5133,0.0613,42.48,True
M15,fft_cycle_only,64,0.03,10,0.08,10,1.0,2.0,newyork,147,26.53,0.7222,33.05,-26.88,73,74,95.1,48.7,656,31.55,0.922,41.01,-33.86,336,320,0.1998,0.9108,99.74,7977,0.0112,58.73,True
M15,fft_cycle_only,64,0.05,10,0.08,10,1.0,2.0,newyork,147,26.53,0.7222,33.05,-26.88,73,74,95.3,45.4,656,31.55,0.922,41.01,-33.86,336,320,0.1998,0.9108,99.74,7977,0.0112,58.73,True
M15,fft_cycle_only,64,0.08,10,0.08,10,1.0,2.0,newyork,147,26.53,0.7222,33.05,-26.88,73,74,95.7,40.3,656,31.55,0.922,41.01,-33.86,336,320,0.1998,0.9108,99.74,7977,0.0112,58.73,True
M15,full_confluence,64,0.03,3,0.08,20,1.0,2.0,newyork,230,29.57,0.8395,28.64,-24.54,117,113,79.9,48.7,1087,31.55,0.922,63.4,-49.6,543,544,0.0825,0.8799,99.26,5133,0.0421,35.86,True
M15,full_confluence,64,0.03,5,0.0,10,1.0,3.0,newyork,245,22.45,0.8684,36.35,-24.71,121,124,86.7,48.7,1175,23.49,0.922,64.2,-57.98,601,574,0.0536,0.8953,99.97,7977,0.0267,35.77,True
M15,full_confluence,64,0.08,10,0.08,10,1.5,2.0,newyork,81,29.63,0.8421,14.25,-9.3,37,44,95.7,40.3,374,31.55,0.9219,36.2,-21.04,195,179,0.0798,0.9111,99.73,7977,0.0108,63.53,True
M15,full_confluence,128,0.08,3,0.0,20,1.5,4.0,newyork,247,20.24,1.0152,29.84,-1.87,117,130,78.3,49.2,1248,18.67,0.9219,73.93,-64.03,637,611,-0.0933,0.8558,99.94,5133,0.0661,26.01,True
M15,fft_cycle_only,64,0.03,10,0.0,10,1.5,4.0,all,467,21.63,1.1129,32.87,36.75,222,245,94.1,48.7,2375,18.61,0.9218,91.35,-85.64,1191,1184,-0.1911,0.958,100.0,23810,-0.0362,8.65,True
M15,fft_cycle_only,64,0.05,10,0.0,10,1.5,4.0,all,467,21.63,1.1129,32.87,36.75,222,245,94.4,45.4,2375,18.61,0.9218,91.35,-85.64,1191,1184,-0.1911,0.958,100.0,23810,-0.0362,8.65,True
M15,fft_cycle_only,64,0.08,10,0.0,10,1.5,4.0,all,467,21.63,1.1129,32.87,36.75,222,245,95.0,40.3,2375,18.61,0.9218,91.35,-85.64,1191,1184,-0.1911,0.958,100.0,23810,-0.0362,8.65,True
M15,fft_cycle_only,64,0.03,3,0.0,20,1.0,4.0,london,483,18.43,0.9036,51.56,-37.45,227,256,77.1,48.7,2333,18.69,0.9218,94.4,-85.27,1147,1186,0.0182,0.9471,98.97,5754,-0.0253,4.57,True
M15,fft_cycle_only,64,0.05,3,0.0,20,1.0,4.0,london,483,18.43,0.9036,51.56,-37.45,227,256,78.5,45.4,2333,18.69,0.9218,94.4,-85.27,1147,1186,0.0182,0.9471,98.97,5754,-0.0253,4.57,True
M15,fft_cycle_only,64,0.08,3,0.0,20,1.0,4.0,london,483,18.43,0.9036,51.56,-37.45,227,256,80.7,40.3,2333,18.69,0.9218,94.4,-85.27,1147,1186,0.0182,0.9471,98.97,5754,-0.0253,4.57,True
M15,full_confluence,64,0.05,3,0.0,10,1.5,3.0,london,406,22.41,0.8667,39.68,-37.87,192,214,77.9,45.4,1954,23.29,0.9217,85.36,-76.2,983,971,0.055,0.948,99.36,8277,-0.0263,14.0,True
M15,full_confluence,64,0.05,3,0.08,20,1.5,3.0,london,238,20.59,0.7819,41.68,-35.67,114,124,81.0,45.4,1244,23.31,0.9216,76.83,-59.97,621,623,0.1397,0.9141,99.57,5754,0.0075,22.74,True
M15,full_confluence,128,0.08,5,0.0,20,1.0,2.0,all,419,26.73,0.7296,62.88,-58.0,197,222,88.0,49.2,2197,31.54,0.9215,76.91,-75.15,1093,1104,0.1919,0.9799,98.63,16602,-0.0584,21.72,True
M15,full_confluence,64,0.08,5,0.08,10,1.5,2.0,newyork,177,31.07,0.9016,22.22,-12.8,85,92,90.1,40.3,930,31.51,0.9214,51.24,-44.56,480,450,0.0198,0.9111,99.73,7977,0.0103,48.49,True
M15,fft_cycle_only,128,0.03,10,0.0,10,1.5,2.0,newyork,139,36.69,1.1591,11.0,13.37,63,76,94.5,61.2,666,31.53,0.9211,38.66,-34.58,318,348,-0.238,0.9111,99.73,7977,0.01,61.07,True
M15,fft_cycle_only,128,0.05,10,0.0,10,1.5,2.0,newyork,139,36.69,1.1591,11.0,13.37,63,76,95.1,55.8,666,31.53,0.9211,38.66,-34.58,318,348,-0.238,0.9111,99.73,7977,0.01,61.07,True
M15,fft_cycle_only,128,0.08,10,0.0,10,1.5,2.0,newyork,139,36.69,1.1591,11.0,13.37,63,76,95.8,49.2,666,31.53,0.9211,38.66,-34.58,318,348,-0.238,0.9111,99.73,7977,0.01,61.07,True
M15,full_confluence,64,0.03,3,0.0,20,1.5,3.0,newyork,261,24.9,0.9949,23.27,-4.74,131,130,77.1,48.7,1229,23.43,0.9211,79.48,-59.92,618,611,-0.0738,0.8609,99.88,5133,0.0602,20.4,True
M15,full_confluence,64,0.05,5,0.08,20,1.5,2.0,london,123,39.02,1.28,14.22,21.74,61,62,89.8,45.4,740,31.49,0.9209,51.98,-37.59,374,366,-0.3591,0.9533,96.11,5754,-0.0324,44.13,True
M15,full_confluence,128,0.05,10,0.0,20,1.5,4.0,all,165,22.42,1.1562,13.02,17.91,76,89,95.3,55.8,888,18.58,0.9205,66.98,-52.03,423,465,-0.2357,0.9504,100.0,16602,-0.0299,33.02,True
M15,full_confluence,64,0.08,5,0.08,20,1.0,4.0,all,327,20.8,1.0502,31.86,6.61,163,164,90.7,40.3,1841,18.69,0.9204,88.86,-78.42,936,905,-0.1298,0.9571,100.0,16602,-0.0367,11.14,True
M15,fft_cycle_only,128,0.03,3,0.08,10,1.0,4.0,london,98,14.29,0.6667,34.16,-25.56,47,51,96.3,61.2,509,18.66,0.9201,45.5,-34.61,250,259,0.2534,0.9725,98.13,8277,-0.0524,52.63,True
M15,fft_cycle_only,128,0.05,3,0.08,10,1.0,4.0,london,98,14.29,0.6667,34.16,-25.56,47,51,96.5,55.8,509,18.66,0.9201,45.5,-34.61,250,259,0.2534,0.9725,98.13,8277,-0.0524,52.63,True
M15,fft_cycle_only,128,0.08,3,0.08,10,1.0,4.0,london,98,14.29,0.6667,34.16,-25.56,47,51,96.7,49.2,509,18.66,0.9201,45.5,-34.61,250,259,0.2534,0.9725,98.13,8277,-0.0524,52.63,True
M15,full_confluence,128,0.05,10,0.08,20,1.5,4.0,all,13,30.77,1.7778,4.9,6.87,7,6,99.6,55.8,127,18.11,0.92,17.2,-9.78,61,66,-0.8578,0.9504,100.0,16602,-0.0304,82.8,True
M15,full_confluence,64,0.05,10,0.12,20,1.5,4.0,all,53,18.87,0.9302,12.33,-3.92,22,31,98.5,45.4,353,18.7,0.9199,35.33,-25.61,178,175,-0.0103,0.9504,100.0,16602,-0.0305,64.67,True
M15,fft_cycle_only,64,0.03,3,0.12,10,1.5,2.0,newyork,198,29.8,0.8489,28.25,-20.44,94,104,91.5,48.7,930,31.51,0.9199,51.53,-45.11,473,457,0.071,0.9111,99.73,7977,0.0088,48.2,True
M15,fft_cycle_only,64,0.05,3,0.12,10,1.5,2.0,newyork,198,29.8,0.8489,28.25,-20.44,94,104,91.8,45.4,930,31.51,0.9199,51.53,-45.11,473,457,0.071,0.9111,99.73,7977,0.0088,48.2,True
M15,fft_cycle_only,64,0.08,3,0.12,10,1.5,2.0,newyork,198,29.8,0.8489,28.25,-20.44,94,104,92.2,40.3,930,31.51,0.9199,51.53,-45.11,473,457,0.071,0.9111,99.73,7977,0.0088,48.2,True
M15,full_confluence,64,0.08,3,0.0,20,1.5,3.0,all,678,22.71,0.8834,58.93,-50.55,339,339,80.7,40.3,3385,23.4,0.9199,96.43,-92.19,1694,1691,0.0365,0.9587,99.98,16602,-0.0388,3.55,True
M15,full_confluence,64,0.05,10,0.0,20,1.5,2.0,london,66,37.88,1.2195,12.3,8.65,32,34,94.6,45.4,346,31.5,0.9198,37.48,-20.02,176,170,-0.2997,0.9533,96.11,5754,-0.0335,58.63,True
M15,full_confluence,64,0.05,5,0.0,10,1.0,3.0,newyork,230,22.17,0.8547,39.32,-25.29,114,116,87.4,45.4,1122,23.44,0.9196,65.18,-57.23,576,546,0.0649,0.8953,99.97,7977,0.0243,34.79,True
