tf,fft_window,low_pct,high_pct,min_period,sl_atr_mult,rr,session_label,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,total_trades,total_longs,total_shorts,avg_bars
M15,128,0.05,0.2,10,1.0,2.0,newyork,233,33.91,0.9395,22.31,-11.51,1096,32.3,0.8711,69.63,-67.52,1329,681,648,12.28961625282167
M15,64,0.05,0.3,5,1.0,3.0,asian,1127,24.05,0.8268,84.63,-83.54,5607,25.2,0.8707,99.91,-99.9,6734,3385,3349,5.9497920997921
M15,64,0.1,0.2,5,1.0,4.0,newyork,986,18.56,0.8492,79.56,-76.91,4860,18.95,0.8704,99.86,-99.82,5846,2919,2927,22.367464933287717
M15,128,0.05,0.3,5,1.0,2.0,asian,1057,32.45,0.8237,79.32,-77.61,5508,33.97,0.8696,99.73,-99.71,6565,3318,3247,4.4
M15,256,0.1,0.2,5,1.5,4.0,asian,927,20.6,0.9552,63.5,-41.66,4350,19.26,0.8693,99.72,-99.69,5277,2629,2648,13.022967595224559
M15,64,0.1,0.2,5,1.0,3.0,asian,950,23.16,0.7899,84.44,-83.92,4867,25.15,0.8691,99.81,-99.76,5817,2908,2909,6.034674230703111
M15,64,0.1,0.2,10,1.0,3.0,asian,212,19.81,0.6499,50.3,-49.48,1293,25.06,0.8688,81.41,-79.95,1505,750,755,6.071827242524916
M15,128,0.1,0.2,10,1.0,2.0,asian,155,30.97,0.7586,26.75,-26.19,899,33.82,0.8678,64.31,-61.91,1054,521,533,4.455882352941177
M15,64,0.05,0.3,10,1.0,2.0,asian,310,32.9,0.8417,40.1,-32.52,1725,33.86,0.8673,86.02,-84.44,2035,1024,1011,4.515233415233415
M15,64,0.1,0.2,10,1.0,2.0,asian,212,29.72,0.7282,41.14,-37.21,1293,33.8,0.8672,77.52,-75.19,1505,750,755,4.557740863787375
M15,128,0.1,0.2,5,1.0,2.0,asian,869,33.49,0.8635,64.56,-61.68,4566,33.88,0.8665,99.36,-99.29,5435,2731,2704,4.431977920883165
M15,128,0.05,0.2,5,1.0,2.0,asian,868,33.41,0.8602,65.47,-62.49,4583,33.86,0.8658,99.37,-99.32,5451,2750,2701,4.4318473674555126
M15,128,0.05,0.3,10,1.0,3.0,newyork,292,23.63,0.8584,41.96,-31.41,1340,23.81,0.8657,82.59,-80.77,1632,824,808,16.860049019607843
M15,64,0.05,0.2,10,1.0,3.0,asian,247,22.67,0.7706,42.99,-40.37,1480,25.0,0.8657,85.58,-84.74,1727,863,864,6.085813549507818
M15,64,0.1,0.3,10,1.0,4.0,all,834,17.75,0.7837,83.79,-82.68,4667,19.35,0.865,99.87,-99.84,5501,2765,2736,13.2
M15,128,0.05,0.3,10,1.5,3.0,newyork,292,25.68,0.9837,29.36,-7.76,1340,23.06,0.8648,82.91,-80.46,1632,824,808,33.66740196078431
M15,256,0.1,0.3,10,1.5,4.0,newyork,219,22.83,1.1276,28.86,19.32,1030,17.96,0.8641,80.04,-74.58,1249,629,620,41.72658126501201
M15,64,0.05,0.2,5,1.5,4.0,newyork,972,20.99,1.0449,31.51,16.79,4799,17.61,0.864,99.83,-99.82,5771,2881,2890,42.28844221105527
M15,128,0.1,0.2,5,1.0,4.0,asian,869,19.68,0.8637,76.68,-70.52,4566,19.86,0.8638,99.88,-99.84,5435,2731,2704,7.1
M15,128,0.05,0.2,5,1.5,4.0,asian,868,20.16,0.9273,63.11,-50.87,4583,19.16,0.8637,99.86,-99.82,5451,2750,2701,12.85222894881673
M15,128,0.05,0.2,10,1.5,2.0,asian,195,31.28,0.8141,31.3,-24.97,1044,32.47,0.8626,72.43,-68.13,1239,621,618,8.642615012106537
M15,256,0.05,0.2,10,1.5,4.0,london,229,20.96,1.0132,23.61,-2.14,1097,18.41,0.8624,79.4,-77.45,1326,659,667,21.999170437405734
M15,64,0.05,0.2,5,1.0,3.0,asian,936,24.04,0.8282,78.5,-77.37,4817,24.99,0.8614,99.84,-99.82,5753,2880,2873,5.951190683121849
M15,64,0.05,0.3,5,1.5,4.0,newyork,1104,20.38,1.0124,47.43,-10.35,5517,17.62,0.8613,99.94,-99.94,6621,3305,3316,41.98350702310829
M15,128,0.1,0.3,5,1.0,2.0,asian,1068,32.58,0.8292,78.1,-76.89,5573,33.73,0.8609,99.83,-99.81,6641,3344,3297,4.383918084625809
M15,64,0.1,0.2,10,1.5,2.0,newyork,259,33.98,0.9707,15.05,-7.51,1349,31.36,0.8608,78.89,-77.07,1608,811,797,25.77649253731343
M15,128,0.05,0.3,10,1.5,2.0,newyork,292,32.19,0.8948,28.82,-21.76,1340,31.34,0.86,78.24,-77.01,1632,824,808,25.28529411764706
M15,128,0.1,0.2,5,1.0,3.0,asian,869,24.97,0.8721,71.76,-65.06,4566,24.92,0.8591,99.8,-99.77,5435,2731,2704,6.0
M15,128,0.05,0.2,5,1.0,3.0,asian,868,25.0,0.8731,71.49,-64.76,4583,24.92,0.8589,99.81,-99.77,5451,2750,2701,6.0
M15,128,0.05,0.2,5,1.0,4.0,asian,868,19.59,0.8583,77.84,-71.71,4583,19.77,0.8586,99.9,-99.88,5451,2750,2701,7.1
M15,128,0.1,0.2,10,1.5,4.0,asian,155,21.94,1.0238,13.44,-0.16,899,19.02,0.8581,79.39,-72.21,1054,521,533,13.052941176470588
M15,64,0.1,0.2,10,1.0,4.0,newyork,259,18.92,0.8683,35.41,-28.96,1349,18.75,0.8579,85.58,-85.14,1608,811,797,21.977176616915425
M15,64,0.1,0.3,5,1.5,3.0,newyork,1142,24.78,0.9423,53.65,-49.46,5631,22.98,0.8579,99.93,-99.92,6773,3381,3392,34.73488852797874
M15,256,0.1,0.3,5,1.0,3.0,asian,1097,26.16,0.9303,63.35,-54.66,5277,24.92,0.8577,99.92,-99.92,6374,3173,3201,6.051631628490743
M15,256,0.05,0.3,5,1.0,3.0,asian,1054,26.28,0.9363,61.32,-50.73,5152,24.92,0.8576,99.92,-99.9,6206,3092,3114,5.96793425717048
M15,128,0.1,0.2,10,1.0,3.0,asian,155,21.29,0.7004,39.03,-34.93,899,24.81,0.857,72.45,-70.12,1054,521,533,6.026470588235294
M15,256,0.05,0.3,5,1.0,4.0,asian,1054,21.25,0.9535,65.67,-47.43,5152,19.76,0.8568,99.96,-99.95,6206,3092,3114,7.167934257170479
M15,64,0.1,0.2,5,1.5,3.0,newyork,986,26.17,1.0144,34.65,-4.13,4860,22.92,0.856,99.82,-99.81,5846,2919,2927,34.95299349982894
M15,128,0.05,0.2,10,1.5,4.0,asian,195,22.05,1.0316,15.29,1.06,1044,18.97,0.8557,84.98,-77.87,1239,621,618,13.163922518159806
M15,256,0.05,0.3,10,1.0,3.0,asian,218,26.61,0.9434,20.97,-12.55,1167,24.85,0.8554,81.5,-79.6,1385,685,700,5.884259927797834
M15,128,0.1,0.3,10,1.5,3.0,newyork,252,25.4,0.9704,23.36,-9.12,1172,22.95,0.8553,82.88,-78.14,1424,720,704,34.546067415730334
M15,64,0.1,0.3,10,1.0,4.0,london,298,19.13,0.8756,41.4,-31.3,1758,19.0,0.8551,94.38,-92.23,2056,1036,1020,9.05943579766537
M15,256,0.1,0.3,5,1.0,4.0,asian,1097,20.97,0.937,70.95,-56.25,5277,19.71,0.8542,99.97,-99.96,6374,3173,3201,7.234421085660497
M15,128,0.05,0.3,10,1.0,2.0,newyork,292,32.88,0.8966,32.59,-21.66,1340,31.87,0.8537,80.27,-78.8,1632,824,808,11.813725490196079
M15,128,0.1,0.2,10,1.5,2.0,asian,155,31.61,0.8258,25.81,-19.28,899,32.26,0.8534,68.39,-64.95,1054,521,533,8.467647058823529
M15,64,0.05,0.2,10,1.0,2.0,asian,247,32.79,0.8399,33.82,-27.15,1480,33.38,0.8506,84.41,-83.26,1727,863,864,4.6143022582513025
M15,256,0.05,0.3,10,1.0,4.0,asian,218,21.1,0.9368,26.67,-15.21,1167,19.62,0.8504,89.68,-83.36,1385,685,700,7.0842599277978335
M15,128,0.05,0.2,10,1.5,3.0,newyork,233,26.61,1.0323,21.11,2.17,1096,22.72,0.8501,79.55,-76.95,1329,681,648,34.507148231753206
M15,64,0.1,0.3,10,1.0,4.0,newyork,283,20.14,0.9386,37.02,-18.36,1553,18.61,0.8499,91.61,-90.01,1836,926,910,22.154139433551197
M15,128,0.05,0.3,5,1.0,3.0,asian,1057,24.98,0.8721,76.97,-72.18,5508,24.73,0.8499,99.96,-99.96,6565,3318,3247,5.951698400609292
M15,128,0.05,0.3,5,1.0,4.0,asian,1057,19.21,0.8378,85.15,-82.35,5508,19.55,0.8468,99.99,-99.98,6565,3318,3247,7.1355978674790554
M15,128,0.1,0.3,5,1.0,4.0,asian,1068,19.29,0.8427,84.37,-81.81,5573,19.54,0.8464,99.99,-99.98,6641,3344,3297,7.051754253877427
M15,64,0.1,0.2,5,1.5,4.0,newyork,986,20.39,1.0087,35.28,-11.95,4860,17.37,0.8463,99.92,-99.92,5846,2919,2927,41.68792336640438
M15,64,0.1,0.3,10,1.5,3.0,newyork,283,27.92,1.1177,17.7,22.53,1553,22.73,0.846,91.69,-88.11,1836,926,910,34.91579520697168
M15,128,0.1,0.3,5,1.0,3.0,asian,1068,25.09,0.878,75.5,-71.02,5573,24.62,0.8452,99.97,-99.97,6641,3344,3297,5.951754253877428
M15,64,0.1,0.3,5,1.5,4.0,newyork,1142,19.26,0.9446,58.09,-52.39,5631,17.39,0.8441,99.98,-99.98,6773,3381,3392,41.41919385796545
M15,256,0.1,0.2,5,1.0,3.0,asian,927,25.67,0.908,63.88,-56.8,4350,24.57,0.8422,99.84,-99.84,5277,2629,2648,6.070267197271177
M15,256,0.05,0.2,5,1.0,3.0,asian,912,25.99,0.9219,60.04,-51.38,4298,24.57,0.8416,99.85,-99.83,5210,2595,2615,6.0700191938579655
M15,64,0.1,0.2,10,1.0,4.0,london,265,18.49,0.8409,39.6,-33.92,1509,18.75,0.8415,93.69,-90.71,1774,894,880,9.139007891770012
M15,256,0.1,0.3,10,1.5,4.0,london,233,20.6,0.9908,21.7,-6.23,1207,18.06,0.8412,85.51,-84.46,1440,725,715,22.305833333333336
M15,64,0.1,0.2,10,1.5,3.0,newyork,259,29.34,1.1996,14.37,39.78,1349,22.61,0.84,88.66,-85.29,1608,811,797,34.7476368159204
M15,128,0.1,0.2,10,1.5,3.0,newyork,196,26.53,1.0294,16.94,1.4,948,22.57,0.837,78.25,-74.66,1144,585,559,35.294405594405596
M15,256,0.1,0.2,10,1.5,4.0,london,199,20.6,0.9928,20.54,-5.04,981,17.94,0.8369,79.55,-78.75,1180,590,590,22.009745762711866
M15,256,0.05,0.2,5,1.0,4.0,asian,912,20.94,0.9357,71.1,-50.24,4298,19.31,0.8328,99.94,-99.93,5210,2595,2615,7.187523992322457
M15,256,0.1,0.3,10,1.0,3.0,asian,184,27.17,0.9707,16.75,-6.99,1055,24.36,0.8321,81.02,-80.84,1239,616,623,5.825746569814367
M15,256,0.1,0.2,5,1.0,4.0,asian,927,20.71,0.9237,73.62,-55.35,4350,19.26,0.8306,99.95,-99.94,5277,2629,2648,7.170267197271177
M15,256,0.1,0.3,5,1.0,2.0,asian,1097,32.73,0.8365,79.68,-76.36,5277,32.94,0.829,99.93,-99.93,6374,3173,3201,4.534421085660496
M15,256,0.05,0.2,10,1.0,4.0,asian,191,20.94,0.9275,24.73,-14.81,969,19.2,0.8258,88.11,-81.93,1160,576,584,6.98353448275862
M15,128,0.05,0.3,10,1.5,4.0,newyork,292,20.21,0.9781,30.47,-10.46,1340,17.16,0.8245,92.09,-89.31,1632,824,808,40.810539215686276
M15,256,0.05,0.3,5,1.0,2.0,asian,1054,33.02,0.8479,76.78,-72.51,5152,32.8,0.8238,99.94,-99.93,6206,3092,3114,4.53396712858524
M15,256,0.1,0.2,5,1.0,2.0,asian,927,32.36,0.8239,75.53,-73.04,4350,32.62,0.8175,99.84,-99.83,5277,2629,2648,4.552700397953382
M15,256,0.05,0.2,10,1.0,3.0,asian,191,26.18,0.9224,19.51,-13.98,969,24.05,0.8172,81.56,-80.72,1160,576,584,5.78353448275862
M15,256,0.1,0.3,10,1.0,4.0,asian,184,20.65,0.9114,23.25,-16.53,1055,18.96,0.8139,89.52,-86.17,1239,616,623,6.9
M15,256,0.05,0.2,5,1.0,2.0,asian,912,32.68,0.8346,73.48,-70.27,4298,32.48,0.812,99.86,-99.85,5210,2595,2615,4.552514395393474
M15,128,0.1,0.3,10,1.5,4.0,newyork,252,19.84,0.9598,26.26,-12.46,1172,16.72,0.8026,91.88,-88.68,1424,720,704,41.734550561797754
M15,256,0.1,0.3,10,1.0,2.0,asian,184,34.78,0.9073,16.63,-13.28,1055,32.13,0.799,81.94,-81.94,1239,616,623,4.355447941888619
M15,256,0.05,0.3,10,1.0,2.0,asian,218,34.4,0.8926,22.1,-17.52,1167,31.96,0.7939,85.74,-85.65,1385,685,700,4.4
M15,128,0.05,0.2,10,1.5,4.0,newyork,233,20.6,1.006,22.57,-3.47,1096,16.51,0.7921,91.11,-88.18,1329,681,648,42.02468021068473
M15,256,0.1,0.2,10,1.0,4.0,asian,162,20.99,0.929,23.65,-12.56,862,18.56,0.7916,89.31,-83.46,1024,511,513,6.6841796875
M15,256,0.1,0.2,10,1.0,3.0,asian,162,25.93,0.9092,16.87,-13.57,862,23.43,0.7892,83.04,-81.39,1024,511,513,5.652539062500001
M15,128,0.1,0.2,10,1.5,4.0,newyork,196,20.41,0.9988,23.39,-4.01,948,16.03,0.768,89.92,-87.1,1144,585,559,42.91153846153846
M15,256,0.05,0.2,10,1.0,2.0,asian,191,33.51,0.8572,24.26,-19.8,969,31.06,0.7598,84.99,-84.89,1160,576,584,4.383534482758622
M15,256,0.1,0.2,10,1.0,2.0,asian,162,33.95,0.8732,18.7,-15.43,862,30.86,0.7516,82.47,-82.47,1024,511,513,4.268359375
